Num,Country,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,S
293,Poland,0.01,0.57,0.4,1.81,0.04,0.02,0.74,0.43,0.42,0.02,0.04,0.06,0.04,0.04,1.77,0.03,0.05,0.02,0.02,0.38,0.03,-13.65,3.61,3.9,1.03,0.04,0.85,0.74,0.43,0.44,4.8,0.5,1,0.26,0.04,0.02,0.73,0.02,0.05,1.57,0.49,3.82,4.5,3153,0.02,0.18,0.81,1.87,0.88,3.91,-0.32,0.3,0.15,0.03,0.08,0.06,0.45,0.07,0.71,0.04,1.99,0,0,0,0,674.17,14185.01,12913.25,16730.5,283.72,2573.78,2.59,2.17,1.19,1.25,-0.65,0.43,1.1,1.67,1.34,6.29,-9.36,2
298,Poland,0,0.26,0.56,4.48,0.09,0,2.82,0,0.74,0,0,m,m,0,3.8,0,m,0,m,0.65,0,m,2.05,3.69,m,0,0,0,0,0,3.42,0.84,m,1.24,m,0,2.14,0,m,2.76,0.16,2.7,3.06,2752,0,0.14,0,0,0,0,m,m,m,0,m,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,0,0,0.93,0.9,0,0,1.23,0.55,0.62,0,0,2
302,Poland,-0.02,0.58,-0.03,0.92,-0.01,-0.02,0.69,0.91,0.4,-0.02,-0.05,-0.02,-0.03,-0.04,1.73,-0.05,-0.02,-0.03,-0.02,0.41,-0.03,7.38,-0.06,3.25,0.62,-0.07,2.27,1.63,0,0.92,1.25,0.56,0,0.04,-0.03,-0.1,0.49,0,0,0.66,0.42,0.65,0.91,-60.82,-0.04,0.41,5.13,4.92,2.19,1.48,-0.23,-0.41,0,0.04,0.05,0.08,0.27,0.1,14.98,0.11,-1.66,0,0,0,0,8944.04,-161638.64,-7112100,-136800.38,3588.93,5805.37,1.02,1.04,1.02,0.99,1.52,0.86,1.04,0.95,1.06,1.9,-1.67,2
303,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
313,Poland,0,0.37,0.39,2.23,-0.11,0,1.72,0,0.63,0,0,m,m,0,2.72,0,m,0,m,0.74,0,m,1.3,3.75,m,0,0,0,0,0,5.64,0.69,m,0.32,m,0,0.96,0,m,1.91,0.31,2.12,2.3,2170,0,0.08,0,0,0,0,m,m,m,0,m,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,m,m,m,m,m,m,m,m,m,m,m,2
316,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
321,Poland,0.04,0.71,0.05,1.07,0.04,0.05,0.41,0.54,0.29,0.05,0.06,0.1,0.08,0.07,1.41,0.06,0.09,0.04,0.07,0.25,0.06,-60.98,0.2,3.59,1.3,0.14,0.7,0.7,0.54,0.54,m,0.29,1,0.03,0.08,0.08,0.45,0.05,0.09,1.07,0.71,1.2,1.2,186,0.13,0,1.23,1.77,0.76,2.2,-0.8,2.45,0.46,0.02,0.03,0.02,m,0.02,-0.9,0.02,0.36,0,0,0,0,4906.03,31149.5,29387.66,34241.22,1428.72,5871.32,1.92,1.93,0.91,0.88,1.76,1.53,1.08,0.78,0.83,-0.21,-1.25,2
324,Poland,0.41,0.13,0.47,17.92,0.59,-0.02,7.28,0.1,0.92,-0.02,-0.89,-0.26,0.27,-0.19,7.91,0.16,-0.26,0.02,4.31,0.33,3.25,-120.22,0.93,4.17,-2.63,0.02,2.71,0.59,0.1,0.1,4.37,1.02,1,13.84,0.21,6.49,15.62,0.02,0.22,3.91,0.03,1.82,2.02,6919,0.45,0.11,1.5,1.93,3.45,0.19,3.37,m,m,0,0,0,0,0,m,0,0,m,m,m,m,0,0,0,0,0,0,1.17,1.73,3.06,1.73,0.54,5.08,1.22,0.91,0.54,0,0,2
328,Poland,0,0.35,0.61,2.75,0.19,0.07,1.88,1.75,0.65,0.08,0.21,0.04,0.05,0.21,2.87,0.23,0.04,0.08,0,0.46,0,-14.68,13.71,3.07,0.05,0.12,4.96,4.96,1.75,1.8,m,0.65,1,0.77,0.05,0,1.07,0.09,0.05,2.75,0.35,14.72,14.72,713,0,0,3,16.69,5.03,39.48,0.01,m,m,0,0,0,m,0,m,0,0,m,m,m,m,0,0,0,0,0,0,1.46,1.62,0.63,0.62,0.59,0,0.94,0.18,0.5,0,0,2
333,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
342,Poland,0.01,0.55,0.46,2.14,0.13,0.01,0.81,0.49,0.45,0.01,0.02,0.03,0.02,0.02,1.81,0.02,0.02,0.01,0.01,0.31,0.02,-3.77,3.44,3.2,0.98,0.02,1.17,0.86,0.49,0.49,2.77,0.59,1,0.2,0.02,0.01,1.01,0.01,0.03,1.57,0.41,3.33,4.43,736,0.01,0.33,1.06,1.47,1.2,3.62,0.01,0.2,0.15,0.03,0.05,0.05,0.17,0.06,0.73,0.03,2.46,0,0,0,0,2539.95,117028.12,78714.13,108996.09,1133.52,8459.93,0.84,0.92,1.06,1.04,0.18,0.12,1.02,0.97,1.12,-0.68,1.59,2
349,Poland,0.04,0.33,0.64,2.96,-0.31,0.04,2.05,0.48,0.67,0.04,0.12,0.09,0.09,0.13,3.05,0.12,0.08,0.04,0.08,0.98,0.13,-10.74,23.76,3.34,0.65,0.06,1.35,1.35,0.48,0.49,m,0.67,1,0.04,0.08,0.06,0.84,0.04,0.09,2.96,0.33,24.77,24.77,1402,0.06,0,0.69,1.84,1.48,17.86,-0.12,-1.34,-0.09,-0.03,-0.06,-0.09,m,-0.09,-2.58,-0.03,-0.73,0,0,0,0,2429.49,41030.98,39444.44,39856.29,1631.88,60169.49,1.6,1.49,1.09,1.09,3.08,1.83,1.01,1.31,1.09,0.25,-0.33,2
353,Poland,-3.71,0.97,-0.08,0.92,-3.83,3.31,0.03,1.24,0.03,-0.26,3.5,2.66,-0.05,3.39,1.03,-0.27,2.66,-0.27,-2.98,3.85,-3.81,-0.07,-0.58,2.96,0.74,-10.02,1.58,1.53,1.24,1.23,26.85,0.06,1,0.21,-0.21,-57.82,0.85,-0.31,-0.25,0.89,0.94,0.2,0.42,-71,-140.02,1.13,19.38,2.06,1.32,9.21,0.07,m,m,0,0,0,0,0,m,0,0,m,m,m,m,0,0,0,0,0,0,1.45,2.38,0.22,1.05,-1.14,-25.36,1.45,1.06,1.2,0,0,2
363,Poland,0.01,0.25,0.69,3.8,0.09,-0.1,3.03,0.46,0.75,-0.1,-0.42,-0.23,-0.18,-0.42,4.03,-0.4,-0.23,-0.1,0.02,0.66,0.04,19.99,12.12,3.12,-0.12,-0.13,2.28,2.28,0.46,0.47,m,0.75,1,1.62,-0.22,0.04,2.78,-0.1,-0.21,3.8,0.25,13.12,13.12,909,0.01,0,1.83,1.6,1.86,8.07,0.77,m,m,0,0,0,m,0,m,0,0,m,m,m,m,0,0,0,0,0,0,1.08,1.44,1.16,1.18,-2.62,0.27,1.19,0.81,1.77,0,0,2
371,Poland,-0.02,0.28,0.25,1.92,-0.16,-0.02,2.59,0.31,0.72,-0.02,-0.07,-0.04,-0.05,-0.05,3.59,-0.07,-0.06,-0.02,-0.06,0.88,-0.05,12.5,0.55,3.21,0.4,-0.03,1.29,1.29,0.31,0.34,564,0.72,1,0.64,-0.06,-0.11,1.26,-0.01,-0.04,1.91,0.28,1.54,1.55,412,-0.03,0,1.69,1.82,1.12,0.66,0.2,3.54,-1.01,-0.01,-0.02,-0.02,-8.97,-0.02,0.17,-0.01,0.3,0,0,0,0,568.28,-21071.34,-31556.84,-22365.63,409.99,877.74,m,m,m,m,m,m,m,m,m,m,m,2
373,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
387,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,0,m,m,0,0,0,0,0,2
402,Poland,-0.23,0.95,0.16,1.23,-1.06,-0.26,0.06,0.18,0.06,-0.25,-0.38,-1.35,-0.6,-0.26,1.06,-0.27,-1.42,-0.25,-1.25,1.12,-0.23,20.49,0.98,2.45,5.13,-4.49,0.64,0.46,0.18,0.18,1.11,0.32,0.99,0.1,-1.38,-0.42,0.42,-0.24,-1.29,0.89,0.68,0.35,2,44,-4.09,4.65,0.34,0.83,0.27,1.16,-0.91,-1.38,0.09,0.17,0.91,0.18,0.64,0.24,-1.94,0.2,-0.66,0,0,0,0,188378.38,-40501.35,-44732.84,-41917.48,10617.1,66602.22,0.7,1.38,0.81,0.77,6.81,5.78,1.01,0.55,0.97,-1.31,-0.6,2
411,Poland,-0.02,0.75,0.51,10.95,-0.41,-0.02,0.34,0.07,0.25,-0.02,-0.39,-0.18,-1.01,-0.02,1.34,-0.03,-0.28,-0.02,-0.28,0.66,-0.02,65.07,1.15,3.12,9.02,-0.08,0.4,0.03,0,0,0.8,0.95,0,2.02,-0.28,-21.36,10.93,-0.01,-0.19,0.75,0.05,0.58,2.15,671.34,-0.08,2.73,76.16,0.16,1.4,0.16,38.14,-77.91,26.88,0,0,0,0,0.01,-0.01,0,-0.01,0,0,0,0,13097.71,-166477.92,-251425.31,-165292.35,3332.5,7544.39,2.48,0.72,0.95,0.89,1.23,1.17,m,2.14,0.36,0,-0.33,2
412,Poland,-0.01,0.45,0.41,1.91,-0.41,-0.01,1.23,0,0.55,-0.01,-0.02,m,-0.2,0.02,2.23,-0.02,m,-0.01,m,0.96,0.02,1206,2.93,3.35,m,-0.02,0.12,0.12,0,0.04,m,0.55,m,1.9,m,-24.15,1.91,0,m,1.91,0.45,3.93,3.93,913,-0.02,0,0,0,0,0,12.33,-0.07,0.12,0.17,m,0.37,m,0.37,1.15,0.19,-15.3,0,0,0,0,5063.81,-257021.45,564278.91,-257341.13,2789.79,19894.45,m,m,m,m,m,m,m,m,m,m,m,2
413,Hungary,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
414,Poland,0,0.49,0.67,3.05,-0.1,0,1.05,0.07,0.51,0,0,-0.01,0.08,0,2.05,0.01,-0.01,0,-0.06,0.61,-0.01,-0.91,152.5,2.66,6.97,0.01,0.2,0.13,0.07,0.07,0.18,0.67,0.99,0.03,0.07,0,0.09,0.01,0.09,2.04,0.33,116.83,153.83,305,-0.01,0.32,0.07,4,0.21,16,-4.26,-0.48,0,0.01,0.11,0.02,0.05,0.02,-21.53,0.01,1.67,0,0,0,0,1316.07,-1397727.27,102500,140410.96,673.66,153750,2.13,1.19,1.02,1.02,0.66,-0.75,1.02,0.73,1.13,-0.27,0.59,2
424,Poland,0,0.05,0.75,17.55,-0.03,0,21.21,0,0.95,0,0,m,m,0,22.21,0,m,0,m,0.99,0,m,3.56,4.27,m,0,0,0,0,0,m,0.95,m,0,m,m,17.55,0,m,17.55,0.05,4.56,4.56,13738,0,0,m,0,0,0,m,m,m,0,m,0,m,0,m,0,m,m,m,m,m,0,m,m,m,0,0,m,m,m,m,m,m,m,m,m,m,m,2
431,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
433,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
436,Poland,-0.03,0.74,-0.69,0.02,-1.01,-0.03,0.36,0,0.26,-0.03,-0.05,m,-1,-0.04,1.36,-0.04,m,-0.03,m,1.28,-0.04,m,-0.7,2.84,m,-0.13,0.05,0.04,0,0,0.38,0.29,m,0,m,m,0.02,0,m,0.02,0.71,0.27,0.3,-481,-0.13,0.12,m,0,0,0,-20.98,m,m,0,m,0,0,0,m,0,0,0,0,0,0,3688.87,-29330.74,m,-29330.74,970.47,981.83,m,0.33,1.04,4,0.37,0.37,m,7,1.09,m,m,2
437,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
440,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
445,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
446,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
448,Slovakia,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
2,Hungary,-0.01,0.55,-0.01,0.94,0.39,-0.01,0.82,0.7,0.45,0.04,-0.03,-0.01,-0.19,-0.01,1.82,0.02,-0.01,0.01,-0.01,0.06,-0.02,-0.24,-0.02,7.27,0.73,0.03,-0.05,-0.02,0,0,0.51,0.75,0,0.23,0.02,-0.11,0.61,0.1,0.14,0.43,0.25,0.59,0.98,-265799.03,-0.02,0.66,8.39,7.4,2.82,0.92,-13.76,m,m,0,0,0,0,0,m,0,0,m,m,m,m,0,0,0,0,0,0,m,m,m,m,m,m,m,m,m,m,m,3
5,Poland,0.01,0.51,0.02,1.11,0.44,0,0.98,0.16,0.49,0,0.02,0.1,0,0.03,1.97,0,0.02,0,0.09,0.06,0.05,0,0.03,7.06,2.76,0,0,0,0,0,0.31,0.82,0,0.41,0,0.14,0.55,0.01,0.08,0.41,0.18,0.62,1.03,234674.33,0.03,0.65,1.56,6.16,0.88,0.2,4.93,0.36,0.33,0.04,0.24,0.08,0.12,0.22,1.31,0.19,m,m,m,m,m,0,0,0,m,0,0,1.25,0,1.05,1.13,m,1.32,0.94,0.99,1.2,2.83,-1.67,3
6,Poland,0,0.47,0.1,1.37,0.42,-0.02,1.13,0.23,0.53,-0.01,-0.07,-0.08,0,-0.04,2.13,0,-0.08,0,0,0.11,0,0.04,0.15,6.76,1.59,0,0.9,0.5,0.03,0.24,0.97,0.74,0.12,0.44,0,-0.01,0.76,0,0,0.77,0.26,0.83,1.15,566092,0,0.39,1.47,2.73,0.89,0.37,-0.25,m,m,0,0,0,0,0,m,0,0,m,m,m,m,0,0,m,0,0,0,0.97,1.01,1.14,1.22,1.87,0.4,1.15,1.17,1.21,1.44,-0.63,3
9,Poland,0.01,0.54,0.03,1.11,0.24,0.01,0.93,0.15,0.51,0.01,0.03,0.13,0.02,0.03,1.84,0.01,0.05,0.01,0.03,0.26,0.03,7.68,0.04,6.69,3.32,0.01,1.33,0.57,0,0.32,0.55,0.82,0,0.36,0.04,0.06,0.75,0.02,0.12,0.47,0.23,0.68,1.11,128163.84,0.01,0.62,1.77,1.65,0.64,0.2,-0.2,0.12,0.25,0.04,0.29,0.08,0.14,0.18,3.88,0.17,6.4,m,m,m,m,0,0,0,0,0,0,1.13,2.4,1.11,1.22,-1.28,3.51,0.9,0.98,1.14,-0.13,9.42,3
13,Poland,0.01,0.78,-0.03,0.95,0.15,0.02,0.28,0.66,0.22,0.01,0.02,0.02,0.02,0.02,1.27,0.02,0.02,0.01,0.01,0.07,0.01,4.7,-0.1,5.98,1.19,0.05,0.91,0.82,0.07,0.66,4.37,0.3,0.11,0.01,0.02,0.02,0.48,0,0,0.86,0.71,0.67,0.91,-31778,0.02,0.36,1.98,1.95,0.93,2.01,-0.57,m,m,0,0,0,0,0,m,0,0,m,m,m,m,0,0,m,0,0,0,1.04,1.05,m,m,m,m,m,m,m,m,m,3
17,Poland,-0.03,0.51,-0.01,0.95,0.32,-0.19,1,0.12,0.51,-0.19,-0.79,-1.57,-0.68,-0.37,1.95,-0.37,-1.57,-0.19,-0.25,0.2,-0.06,-75.56,-0.02,6.6,3.41,-0.37,1.17,0.54,0,0.09,0.61,0.79,0,0.45,-1.6,-0.5,0.7,0,0,0.44,0.24,0.66,1.02,-49994.67,-0.06,0.54,2.03,1.99,0.5,0.15,-0.26,12.98,0,0,-0.02,0,-0.01,-0.01,-0.04,-0.01,0.01,m,m,m,m,0,0,m,0,0,0,1.05,-15.06,m,m,m,m,m,m,m,m,m,3
18,Hungary,0.11,0.14,m,m,0.79,0.12,6.04,0.58,0.86,0.15,1.03,0.2,-0.8,0.83,7.04,0.83,0.2,0.12,0.19,0.07,0.76,-3.89,m,6.5,-0.01,0.14,-1.03,-0.83,0,0,m,0.89,0,m,0.2,0.91,m,0,0,m,0.11,1.63,1.68,m,0.13,0.03,4.84,3.56,5.07,1.1,m,m,m,0,0,0,0,0,m,m,0,m,m,m,m,0,0,m,0,0,0,m,m,0.91,0.64,0.56,0.54,0.61,0.78,0.77,-0.34,-2.17,3
20,Poland,0.09,0.61,0.09,1.2,0.37,0.11,0.67,0.33,0.4,0.12,0.25,0.38,0.03,0.2,1.65,0.03,0.35,0.02,0.29,0.03,0.17,-5.23,0.19,6.04,1.72,0.05,1.49,1.11,0,0.69,1.94,0.56,0,0.27,0.06,0.39,0.67,0.03,0.1,0.89,0.45,0.88,1.21,97215.04,0.23,0.38,1.36,1.81,0.72,0.71,-0.26,-0.67,-0.07,-0.14,-0.43,-0.23,-0.9,-0.31,-11.92,-0.26,-6.58,m,m,m,m,0,0,0,0,0,0,m,m,0.99,0.92,0.65,0.76,1.13,0.9,0.72,0,0,3
23,Poland,0.02,0.94,-0.16,0.65,-0.04,0.04,0.07,0.3,0.06,0.03,0.08,0.18,-1.12,0.06,1.07,0.04,0.12,0.03,0.08,0.1,0.05,9.01,-0.23,5.84,3.16,0.53,-0.07,-0.04,0,0,0.56,0.53,0,0.01,0.11,0.58,0.56,0.05,0.17,0.32,0.47,0.09,0.77,-112121.65,0.39,7.49,6.94,1.15,0.64,0.43,3.79,-1.05,-0.76,-0.02,-0.08,-0.02,-0.05,-0.05,-0.87,-0.08,-0.71,m,m,m,m,0,0,0,0,0,0,0.68,-0.09,1.05,1.08,0.7,0.91,1.05,1.08,1.31,0.72,-1.85,3
24,Poland,0.03,0.45,0.17,1.65,0.51,0.04,1.22,0.31,0.55,0.04,0.15,0.12,0.13,0.08,2.22,0.08,0.12,0.04,0.11,0.04,0.07,21.73,0.29,5.89,1.3,0.07,1.06,0.6,0.31,0.31,1.24,0.75,1,0.21,0.12,0.19,0.95,-0.02,-0.08,0.93,0.26,0.95,1.29,127771,0.06,0.36,1.71,1.62,1.2,0.53,-0.05,m,m,0,0,0,0,0,m,0,0,m,m,m,m,0,0,0,0,0,0,0.97,1.04,1.11,1.1,0.91,0.66,1.1,1.32,1.41,m,m,3
25,Poland,0.01,0.34,0.27,2.56,0.06,0.01,2.05,0.2,0.69,0.01,0.07,0.1,0.05,0.06,2.97,0.03,0.06,0.01,0.05,0.63,0.06,-10,0.48,6.06,1.19,0.02,1.17,0.6,0,0.21,1.55,0.85,0,0.77,0.06,0.05,1.47,0.02,0.1,1.31,0.17,1.23,1.53,311284.59,0.01,0.24,1.05,1.63,1.15,0.35,0.42,0.7,0.62,0.01,0.07,0.04,0.09,0.08,0.62,0.03,1.31,0,0.06,0.24,0,395.02,23888.97,13804.53,24933.21,272.38,487.78,1.08,1.14,1.04,1.04,0.77,0.75,1.04,1.02,1.03,m,m,3
26,Poland,0,0.35,0.06,1.26,0.57,0.01,1.84,0.15,0.65,0.01,0.03,0.05,0.04,0.02,2.84,0.02,0.05,0.01,0.02,0.08,0.01,8.48,0.09,6.17,1.65,0.01,0.62,0.43,0.15,0.16,2.28,0.75,1,0.58,0.04,0.05,0.97,0,0,0.88,0.25,0.94,1.09,94529,0.01,0.16,2.13,1.59,0.62,0.22,-0.05,m,m,0,0,0,0,0,m,0,0,m,m,m,m,0,0,m,0,0,0,1.16,1.2,1.01,1,1.71,1.54,1.02,1.29,0.92,0.06,-0.06,3
28,Poland,0.02,0.51,0.23,1.51,0.07,0.03,0.95,0.41,0.49,0.03,0.06,0.07,0.07,0.05,1.95,0.05,0.07,0.03,0.05,0.42,0.04,-11.23,0.68,5.77,0.95,0.06,0.87,0.75,0.71,0.41,6.68,0.56,1.74,0.34,0.07,0.11,1.07,0,0,1.3,0.44,1.46,1.68,131359,0.04,0.15,2.13,1.27,0.93,1.23,0.09,m,m,0,0,0,0,0,m,0,0,m,m,m,m,0,0,m,0,0,0,1.05,1.08,1.03,0.98,-0.05,-0.3,1.02,0.91,1.02,0.61,-0.54,3
31,Poland,0.01,0.34,0.39,2.23,0.12,0.01,1.97,0.62,0.66,0.01,0.04,0.03,0.02,0.05,2.97,0.04,0.02,0.01,0.01,0.55,0.04,-16.48,1.39,5.51,0.43,0.02,1.91,1.82,0,0.63,15.24,0.68,0,0.34,0.02,0.02,0.71,0.02,0.03,2.13,0.32,2.34,2.39,127233.4,0.01,0.02,1.26,5.26,1.91,2.17,-0.15,-0.73,-0.55,-0.01,-0.02,-0.03,-0.75,-0.03,-0.99,-0.02,-0.88,m,m,m,m,0,0,0,0,0,0,1.05,1.07,1.08,1.08,0,0,1.04,0.99,0.48,m,m,3
32,Poland,-0.01,0.52,0.14,1.48,0.05,0,1.2,0.33,0.62,0,0.01,0.05,0,0.03,1.94,0,0.01,0,-0.02,0.57,0.01,-0.26,0.26,5.75,1.19,0,1.14,0.66,0,0.34,1.24,0.83,0,0.43,0,-0.04,0.91,0.01,0.04,0.86,0.3,1.1,1.49,81451.15,-0.01,0.35,1.94,2.34,1.12,0.59,-0.09,-0.32,0.72,0.02,0.06,0.04,0.09,0.06,-1.74,0.04,-13.58,m,m,m,m,0,0,0,0,0,0,1.02,1.11,0,0,0,0,0,0,0,0,0,3
35,Poland,0,0.52,0.38,2.05,0.35,0,0.91,1.71,0.47,0,0,0,m,0,1.91,0,0,0,0,0.12,0,m,1.52,5.22,0.21,0,0,0,0,0,2.8,0.63,0,0.46,0,0,1.22,0,0,1.43,0.36,1.88,2.51,64218,0,0.34,5.66,6.16,4.7,6.79,m,m,m,0,0,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,2.35,0,1.05,1.05,1.23,1.72,1.05,1.03,1.07,1.68,1,3
36,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
37,Poland,0.01,0.71,0.07,1.15,0.24,0.01,0.43,0.34,0.31,0.01,0.03,0.07,-0.96,0.03,1.41,0.02,0.04,0.02,0.03,0.06,0.03,-24.42,0.15,5.6,1.89,0.05,-0.03,-0.02,0,0,1.23,0.55,0,0.14,0.04,0.05,0.66,0.03,0.07,0.75,0.46,0.65,1.18,27766.87,0.04,0.81,1.51,1.43,0.74,0.74,6.69,0.25,0.22,0.05,0.14,0.07,0.19,0.1,3.48,0.09,3.12,m,m,m,m,0,0,0,0,0,0,1.06,-0.1,1.06,1.07,0,0,1.23,0.83,1.09,0,0,3
38,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0.97,0,0,1.15,1.27,0.85,m,m,3
39,Poland,0,0.36,0.25,1.77,0.04,0,1.8,0,0.64,0,0,m,m,0,2.8,0,m,0,m,0.61,0,m,0.57,5.68,m,0,0,0,0,0,14.29,0.68,m,0.92,m,0,1.59,0,m,1.59,0.32,1.49,1.57,119606,0,0.06,0,0,0,0,m,m,m,0,m,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,0,0,1.01,1.01,2.3,3.08,1.12,1.03,0.99,1.99,-0.16,3
40,Poland,0,0.25,0.06,1.7,0.08,0,3.08,0,0.76,0,0,m,m,0,4.07,0,m,0,m,0.67,0,m,0.07,6.07,m,0,0,0,0,0,0.73,0.92,m,0.67,m,0,1.44,0,m,0.57,0.08,0.88,1.07,66766,0,0.22,0,0,0,0,m,m,m,0,m,0,0,0,m,0,m,m,m,m,m,0,m,m,m,0,0,0,0,1.1,1.41,1.9,1.99,1.15,1,1.15,1.38,-2.52,3
