Num,Country,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,S
238,Poland,-0.03,0.57,0.34,1.86,0.08,-0.03,0.74,0.34,0.43,-0.03,-0.08,-0.09,-0.07,-0.05,1.74,-0.05,-0.09,-0.03,-0.09,0.34,-0.05,7.29,1.26,3.93,1.7,-0.06,0.94,0.65,0.34,0.34,1.15,0.61,1,0.13,-0.08,-0.06,0.53,-0.01,-0.04,1.28,0.39,1.59,2.26,2867,-0.07,0.42,0.64,2.18,0.86,1.26,-0.5,-0.61,0.01,0.05,0.15,0.09,0.27,0.13,72.09,0.07,-1.79,0,0,0,0,535.74,-7704.32,-16843.65,-8301.28,228.59,851.81,5.31,4.58,0.93,0.8,2.47,-8.45,0.76,0.85,0.68,-0.22,0.05,2
245,Poland,0,0.5,-0.13,0.74,0.03,0,0.98,0.19,0.49,0.01,0,0.01,0.02,0,1.99,0.01,0.01,0.01,0,0.47,0,-0.81,-0.19,4.36,2.71,0.01,0.62,0.59,0,0.3,9.63,0.52,0,0.22,0.04,0,0.54,0.01,0.07,0.7,0.48,0.76,0.8,-2866.86,0,0.05,2,1.23,0.39,0.29,-0.72,-0.05,0,0,-0.01,0,-0.09,-0.01,0.28,-0.01,-0.37,0,0,0,0,152.24,72358.18,5573.41,11408.04,75.12,115.84,0.5,0.76,0.95,0.85,1.86,0.2,0.88,0.81,0.92,-0.05,2.51,2
248,Slovakia,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
260,Poland,0.03,0.29,0.62,3.36,0.06,0.03,2.46,0.45,0.71,0.04,0.13,0.07,0.08,0.12,3.46,0.11,0.07,0.03,0.06,0.65,0.09,-13.5,5.42,3.95,0.65,0.04,1.59,1.45,0,0.45,32.22,0.74,0,1.72,0.07,0.43,3.13,m,m,3.06,0.26,6.2,6.42,5519.11,0.04,0.04,7.35,1.21,1.7,3.9,1.35,-0.23,0,-0.11,-0.25,-0.39,-4.43,-0.43,1.84,-0.13,-3.6,0,0,0,0,2845.23,60344.96,m,64295.06,2022.44,17626.66,1.23,1.21,1.02,1.03,2.14,1.52,1.22,1.14,0.99,1.18,0.69,2
274,Poland,0,0.87,0.02,1.03,0.01,0.01,0.15,1.01,0.13,0.01,0.01,0.01,0.01,0.01,1.15,0.01,0.01,0.01,0,0.12,0,-1.69,0.23,5.16,0.86,0.1,1.15,1.14,0,1.01,62.29,0.14,0,0.11,0.01,0.01,0.59,0.01,0.01,1.02,0.86,1.22,1.3,3511.61,0.03,0.06,2.65,2.42,1.17,9.54,-0.35,-0.09,0,-0.05,-0.05,-0.05,-5.67,-0.05,-74.95,-0.05,-3.69,0,0.1,0.01,0,1723.77,43838.65,15928.46,17670.73,221.82,2099.82,0.72,0.71,1.11,1.11,11.11,2.55,0.98,1.31,1.13,-17.1,-0.14,2
279,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
280,Poland,-0.01,0.59,0.02,1.2,-0.14,-0.01,0.68,0.07,0.41,0,-0.09,-0.02,-0.06,0,1.68,-0.01,-0.13,0,-0.15,0.54,0,0.68,0.03,4.46,6.59,-0.01,0.69,0.13,0.07,0.07,0.27,0.89,1,1.05,-0.05,-8.48,1.19,0,-0.05,0.23,0.11,0.47,1.03,641,-0.03,1.19,56.86,4.83,0.66,0.08,0.28,-2.42,1.82,0,0.06,0.01,0.01,0.04,-0.21,0.03,-1.14,0,0,0,0,861.53,-36868.6,-88709.76,-88521.75,349.67,403.75,m,8.11,0.96,0.88,-0.15,-0.65,1.16,0.98,0.97,m,m,2
289,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
293,Poland,0.15,0.46,0.41,2.04,0.11,0.33,1.17,0.61,0.54,0.33,0.83,0.55,0.63,0.73,2.17,0.51,0.54,0.24,0.24,0.43,0.33,-119.26,2.18,3.84,0.15,0.44,0.95,0.82,0.61,0.61,8.25,0.6,1,1.02,0.39,0.52,1.32,0.24,0.4,1.76,0.4,2.85,3.18,2851,0.28,0.12,2.12,5.06,1.53,3.21,0.46,-1.39,-0.05,-0.11,-0.18,-0.23,-1.68,-0.27,-0.81,-0.13,-0.45,0,0,0,0,539.58,880.33,1209.26,1237.76,290.93,1537.29,1.25,0.81,0.52,0.46,10.5,7.82,0.26,0.39,0.26,0.22,-0.74,2
298,Poland,-0.01,0.4,0.41,2.3,0.03,-0.01,1.52,0.29,0.6,-0.01,-0.03,-0.02,-0.03,-0.02,2.52,-0.02,-0.04,-0.01,-0.04,0.57,-0.02,4.73,1.48,3.68,1.35,-0.01,0.95,0.75,0.34,0.29,4.62,0.69,1.18,0.22,-0.03,-0.03,1.19,-0.01,-0.03,1.83,0.31,2.18,2.48,1951,-0.02,0.13,0.83,0.95,0.92,1.05,0.21,0.46,-0.18,-0.02,-0.08,-0.06,-0.29,-0.07,0.88,-0.03,2.65,0,0,0,0,580.04,-32484.94,-39809.52,-39341.18,350.14,1266.67,m,m,0.99,0.99,m,m,0.8,1.17,1.06,m,m,2
302,Poland,0.01,0.57,0.02,1.04,-0.05,0.01,0.76,1.02,0.43,0.01,0.02,0.01,0.01,0.02,1.76,0.03,0.01,0.01,0.01,0.48,0.01,-3.75,0.03,3.29,0.54,0.03,2.24,1.77,0,1.02,2.55,0.55,0,0.05,0.01,0.04,0.69,0.03,0.03,0.82,0.45,0.81,1.03,32.98,0.01,0.28,6.42,3.57,2.26,1.91,-0.14,0.28,0,0.02,0.02,0.04,0.19,0.05,5.29,0.05,1.56,0,0,0,0,3415.91,136836.94,43935.75,100382.5,1469.6,2752.79,1.03,0.98,0.98,1.01,-0.41,-0.21,0.99,0.99,0.96,0.54,-0.73,2
303,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
313,Poland,-0.03,0.33,0.37,2.12,-0.02,-0.03,2.03,0.21,0.67,-0.03,-0.1,-0.16,-0.14,-0.1,3.03,-0.1,-0.16,-0.03,-0.16,0.69,-0.1,131.09,1.2,3.75,1.54,-0.05,0.75,0.75,0.21,0.21,118.42,0.67,1,0.34,-0.16,-0.08,0.76,0,0,2.1,0.33,2.19,2.2,2082,-0.05,0,0.48,1.55,0.65,0.7,-0.32,15.02,0,0,-0.01,-0.01,-1.08,-0.01,1,0,0.07,0,0,0,0,78.77,-1545.12,m,-1556.82,52.75,172.51,0.16,0.18,0.9,1,-5.89,-2.37,1,0.63,0.87,m,m,2
316,Poland,0,0.55,0.2,1.37,0.17,0,0.83,0.52,0.45,0.01,0,0,0.02,0,1.83,0.02,0,0.01,-0.01,0.29,-0.01,-1.02,0.78,3.19,1.05,0.02,0.95,0.95,0,0.53,m,0.45,0,0.4,0.02,-0.01,0.57,0.02,0.04,1.37,0.55,1.78,1.78,307.53,-0.01,0,1.19,5.63,0.95,2.05,-0.45,0.03,0,-0.13,-0.24,-0.23,m,-0.23,2.98,-0.17,-12.05,0,0,0,0,4101.11,2562500,92016.67,178704.86,1862.26,7316.2,0.39,0.43,0.89,0.7,0.22,-0.09,0.69,0.53,0.85,0.68,0.82,2
321,Poland,-0.01,0.74,0.11,1.14,0.03,-0.01,0.36,0.31,0.26,0,-0.01,-0.08,-0.01,-0.03,1.36,0,-0.02,0,-0.02,0.23,-0.03,0.9,0.67,3.56,2.25,-0.01,0.43,0.43,0.31,0.31,m,0.26,1,0.11,-0.01,-0.01,0.61,0.01,0.03,1.14,0.74,1.67,1.67,386,-0.02,0,0.8,0.84,0.42,1.97,-0.84,0.15,0.6,-0.03,-0.11,-0.05,m,-0.05,23.44,-0.04,11.41,0,0,0,m,0,0,0,0,0,0,0.7,0.64,0.96,0.97,-0.09,-0.29,0.96,0.96,0.96,-0.37,-0.27,2
324,Poland,0.09,0.03,0.91,36.5,0.37,0.1,37.94,0.16,0.97,0.1,3.93,0.65,0.48,3.95,38.94,2.11,0.65,0.05,0.6,0.6,3.67,-76.59,14.56,3.27,-3.96,0.06,4.44,4.44,0.16,0.17,m,0.97,1,25.08,0.35,0.47,28.71,0.05,0.35,36.5,0.03,15.57,15.57,1704,0.1,0,0.78,1.68,6.08,2.5,10.65,-1.1,-0.01,-0.09,-0.55,-3.32,m,-3.32,-0.2,-0.09,-1.57,0,0,0,0,16627.42,160662.67,296879.41,299522.26,16200.79,258817.95,0.87,1.05,1.77,1.75,0.76,0.81,0.99,1.39,0.55,m,m,2
328,Poland,-0.01,0.54,0.42,1.79,0.12,-0.01,0.86,0.53,0.46,0,-0.01,0,0,0,1.86,0,-0.01,0,-0.01,0.34,-0.01,0.59,10.66,3.26,0.97,0,0.99,0.99,0,0.53,m,0.46,0,0.05,0,-0.01,0.66,0,0,1.79,0.54,11.66,11.66,775.52,-0.02,0,0.87,1.6,0.98,13.24,-0.34,0.09,-0.05,-0.08,-0.15,-0.15,m,-0.15,3.07,-0.08,34.96,0,0,0,0,2980.34,-200806.99,700321.33,-599090.05,1381.33,34746.56,1.63,1.6,1.01,1.01,-0.23,-6.51,0.8,2.41,1.06,-1.25,-0.86,2
333,Poland,0,0.75,0.49,2.34,-0.18,0,0.34,0.52,0.25,0.01,0,0,0.03,0,1.34,0.02,0,0.01,0,0.43,0,-1.15,3.4,3.31,1.44,0.05,1.4,0.69,0,0.53,1.98,0.63,0,0.03,0.03,0.02,2.06,0.02,0.03,1.15,0.37,1.76,4.4,1009.79,0.01,1.5,5.15,0.7,1.42,3.61,0.74,-0.2,0,-0.01,-0.02,-0.01,-0.02,-0.02,3.33,-0.01,-0.64,0,0,0,0,935.17,137853.11,14882.59,17758.37,236.91,1645.2,1.63,1.21,1.14,1.18,-0.16,-0.02,0.81,1.26,1.27,-0.2,0.01,2
342,Poland,0.08,0.62,0.41,1.97,0.15,0.09,0.61,0.6,0.38,0.1,0.22,0.16,0.21,0.16,1.61,0.17,0.16,0.1,0.13,0.23,0.13,-12.6,2.52,3.1,1,0.27,1.17,0.8,0.6,0.6,1.86,0.57,1,0.08,0.17,0.16,0.86,0.11,0.18,1.35,0.43,2.32,3.52,521,0.2,0.52,1.27,1.81,1.41,3.68,-0.12,-0.7,-0.04,-0.11,-0.18,-0.17,-0.55,-0.25,-18.16,-0.13,-1.05,0,0,0,0,709.44,2844.29,2504.23,2618.6,268.9,1645.29,1.75,1.41,1.02,1.05,-9.61,-4.77,0.86,1.45,0.85,-1.85,0.22,2
349,Poland,-0.02,0.47,0.51,2.08,-0.24,-0.01,1.12,0.27,0.53,0,-0.02,-0.03,-0.01,-0.02,2.12,-0.01,-0.04,0,-0.06,0.77,-0.03,0.34,25.98,3.46,1.75,-0.01,0.6,0.6,0.27,0.28,233,0.53,1,0.05,-0.01,-0.02,0.34,0,0,2.08,0.47,26.95,26.98,1481,-0.03,0,0.33,1.97,0.57,13.63,-1.07,-0.39,0.05,0.04,0.15,0.08,56.71,0.08,40.07,0.04,-13.83,0,0,0,0,1849.04,-87871.29,-1420000,-346341.46,977.04,49824.56,0.75,0.56,0.92,0.94,0.02,0.11,0.93,0.84,0.92,0.17,-0.42,2
353,Poland,0,0.28,-0.04,0.85,-0.04,0,2.61,0.23,0.72,0,0,0,0.01,0,3.61,0,0,0,0,0.77,0,-0.9,-0.05,3.65,1.04,0,0.84,0.84,0.23,0.23,m,0.72,1,0.24,0.01,0.01,0.63,0,0.01,0.85,0.28,0.95,0.95,-183,0,0,3.76,2.2,0.85,0.31,-0.44,-0.02,0,-0.02,-0.09,-0.08,m,-0.08,3.71,-0.09,-15.29,0,0,0,0,949.06,1837672.41,305053.62,498453.63,685.91,897.74,m,m,m,m,m,m,m,m,m,m,m,2
363,Poland,0.04,0.29,0.66,3.26,0.08,0.05,2.4,0.45,0.71,0.05,0.18,0.13,0.13,0.19,3.4,0.17,0.12,0.05,0.09,0.63,0.16,-108.35,13.89,3.05,-0.01,0.07,1.39,1.37,0.45,0.46,248,0.71,1,1.21,0.11,0.15,2.29,0.06,0.12,3.23,0.29,14.82,14.88,736,0.06,0,1.58,1.43,1.54,9.47,0.94,-1.6,-0.18,-0.03,-0.06,-0.09,-9.64,-0.09,-1.54,-0.03,-0.51,0,0,0,0,1091.99,14841.72,13838.71,15228.97,770.31,16188.68,0.5,0.41,1.01,1.01,-0.64,-2.16,0.98,1.01,0.94,m,m,2
371,Poland,-0.05,0.32,0.26,1.8,-0.15,-0.05,2.09,0.2,0.68,-0.05,-0.15,-0.24,-0.19,-0.15,3.09,-0.15,-0.24,-0.05,-0.24,0.83,-0.15,101.01,0.62,3.27,1.59,-0.07,0.78,0.78,0.2,0.2,m,0.68,1,0.28,-0.24,-0.19,1,-0.04,-0.22,1.8,0.32,1.62,1.62,480,-0.07,0,0.78,0.88,0.63,0.49,0,-3.91,0,0.01,0.06,0.04,m,0.04,3.49,0.02,-0.26,0,0,0,0,432.91,-6041.27,-6612.24,-6099.72,292.93,702.34,0.47,0.54,0.87,0.81,2.46,3.62,1.15,0.56,0.8,0.12,0.07,2
373,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
387,Poland,0.13,1.54,-0.2,0.78,-2.85,-0.11,-0.35,0.05,-0.54,-0.11,-0.12,-2.03,-0.6,-0.07,0.65,-0.07,-2.03,-0.11,2.38,2.31,0.08,m,-0.65,2.83,28.32,0.21,0.21,0.12,0.05,0.08,1.02,0.11,1,0.37,-2.08,4.01,0.74,-0.08,-1.46,0.45,0.89,-1.76,0.37,-135,-0.24,-1.21,1.68,0.17,0.06,0.18,-1.23,2.65,0,0.05,0.9,0.03,0.08,0.05,1.11,0.07,-0.43,0,0,0,0,-9509.04,-46218.49,-64166.67,-44953.3,5097.16,16739.13,0.15,0.33,0.87,0.86,0.58,-0.62,1.69,0.66,0.97,-0.44,-0.36,2
402,Poland,0.03,0.54,0.41,2.23,-0.34,0.03,0.86,0.47,0.46,0.03,0.08,0.09,0.06,0.08,1.86,0.06,0.05,0.03,0.05,0.8,0.08,-4.56,1.61,2.59,1.14,0.07,1.44,0.89,0.47,0.51,1.66,0.67,1,0.09,0.06,0.06,1.02,0.05,0.1,1.38,0.33,1.81,2.61,159,0.06,0.44,1.17,1.54,1.42,1.85,0.01,-0.94,-0.58,-0.03,-0.06,-0.05,-0.13,-0.08,-0.99,-0.04,-0.9,0,0,0,0,1556.67,27963.89,15488.89,23808.71,719.86,2816.16,0.84,0.89,0.79,0.81,0.79,0.83,0.84,0.72,0.7,-1.29,21,2
411,Poland,0.02,0.52,0.36,1.69,-0.08,0.02,0.91,0.26,0.48,0.02,0.04,0.08,0.09,0.04,1.91,0.04,0.08,0.02,0.08,0.56,0.04,-1079,3.07,2.69,1.98,0.05,0.46,0.46,0.26,0.26,m,0.48,1,0.14,0.08,0.17,1.45,0.03,0.11,1.69,0.52,4.05,4.05,178,0.05,0,2.1,0.38,0.5,2.24,0.98,-2.83,0,-0.01,-0.03,-0.01,m,-0.01,-0.26,-0.01,-0.35,0,0,0,0,9169.79,199444.96,154000,199814.64,4370.74,37172.41,0.37,0.36,0.7,0.68,0.15,0.16,1.38,0.61,0.57,-1.21,-18.51,2
412,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,0,m,m,0,0,0,m,m,2
413,Hungary,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,0,m,m,m,0,0,m,m,2
414,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
424,Poland,0,0.03,0.75,23.82,-0.81,0,29.41,0,0.97,0,-0.02,m,-0.96,-0.02,30.41,-0.02,m,0,m,1.78,-0.02,m,3.46,4.27,m,0,0.02,0.02,0,0,m,0.97,m,0.06,m,m,23.82,0,m,23.82,0.03,4.46,4.46,13873,0,0,m,0,0,0,1094.95,-1.02,0,0,m,0.02,m,0.02,-45.69,0,-0.98,0,0,0,0,191.72,-282372.32,m,-282372.32,185.41,855.29,m,m,0.98,0.98,m,m,m,0.98,1,m,m,2
431,Poland,0,0.01,0.93,99.8,-0.3,0,105.39,0.03,0.99,0,0.4,0.14,-0.17,0.4,106.39,-0.6,0.14,-0.01,0.14,1.29,0.4,m,14.97,2.73,-4.37,-0.01,3.45,3.45,0.03,0.03,m,0.99,1.02,15.6,-0.21,1.98,99.6,0,0,99.8,0.01,15.97,15.97,494,0,0,14,0.03,2.8,0.42,40.11,-0.53,0,-0.01,-0.27,-0.75,m,-0.75,-1.21,-0.01,1.25,0,0,0,0,355.81,94696.97,m,-62500,352.48,5681.82,1.75,1.3,0.99,0.99,0.7,-0.83,m,0.98,m,-0.38,0.28,2
433,Poland,-0.07,2.06,-1.12,0.46,-10.01,-0.07,-0.51,0,-1.06,-0.02,-0.03,m,1.11,-0.03,0.49,-0.01,m,-0.02,m,8.95,-0.03,0.51,-17.29,2.9,m,0.02,0.01,0.01,0,0,187.75,-1.06,m,0.08,m,m,0.46,-0.02,m,0.45,2.06,-16.38,-16.3,-899,0.06,0,m,0,0,0,-16.37,-1.42,0.03,0.05,m,0.02,9.7,0.02,-1.36,0.05,-2.07,0,0,0,0,-807.23,-12518.69,-36179.02,-36680.97,856.23,13219.26,m,m,0.95,0.94,m,m,m,0.97,1,m,m,2
436,Poland,-0.02,0.57,-0.44,0.23,-0.71,-0.02,0.76,0,0.43,-0.02,-0.04,m,-1.09,-0.04,1.76,-0.04,m,-0.02,m,1.14,-0.04,12.34,-0.5,2.88,m,-0.05,0.04,0.04,0,0,m,0.43,m,0,m,-0.37,0.12,0,m,0.23,0.57,0.5,0.5,-333,-0.05,0,0,0,0,0,-21.59,13.97,0,0,m,0,m,0,0.49,-0.01,0.08,0,0,0,0,1420.12,-26455.36,m,-28582.83,612.54,704.41,m,0.25,0.98,1.01,1.07,1.14,0.98,1.04,1.23,12.6,25.8,2
437,Poland,-0.27,0.14,0.86,7.11,-96.92,-0.27,6.1,0,0.86,-0.27,-1.91,m,-0.99,-1.89,7.11,-1.91,m,-0.27,m,97.77,-1.89,132,m,2.11,m,-0.31,1.94,1.94,0,0,m,0.86,m,6.61,m,m,7.11,-0.27,m,7.11,0.14,m,m,110,-0.31,0,m,0,0,m,3.18,6.5,-0.05,-0.04,m,-0.29,m,-0.29,0.13,-0.04,0.15,0,0,0,0,1304.55,-4171.36,-4210.62,-4171.36,1118.62,m,m,m,0.76,0.76,m,m,m,1.29,0.82,m,m,2
440,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
445,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
446,Poland,-0.03,0.53,0.48,1.9,-2.79,-0.03,0.89,0,0.47,-0.03,-0.05,m,-1,-0.05,1.89,-0.05,m,-0.03,m,3.26,-0.05,m,0.48,2.51,m,-0.06,0.05,0.05,0,0,m,0.47,m,1.9,m,m,1.9,0,m,1.9,0.53,0.47,0.47,156,-0.06,0,m,m,0,0,17.87,-1,0,0.03,m,0.05,m,0.05,m,0.03,-1,0,0,0,0,365.92,-6473.37,m,-6473.37,172.81,172.82,m,0.08,0.98,0.99,-0.04,-0.04,m,m,1.04,m,m,2
448,Slovakia,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,0,m,m,m,0,0,m,m,2
2,Hungary,0.01,0.51,0.05,1.16,0.4,0.01,0.98,0.24,0.49,0.02,0.04,m,0.05,m,1.98,0.02,0.05,0.01,0.04,0.09,m,-2.19,0.07,7.22,1.81,0.02,0.77,0.46,0,0.25,1.17,0.7,0,0.33,0.05,0.09,0.79,0.03,0.12,0.69,0.3,0.76,1.07,800237.65,0.02,0.41,2.19,1.78,0.81,0.38,m,m,m,m,m,m,m,m,m,m,m,0,0,0,0,1139.07,48664.18,18440.08,45891.62,563.66,867.25,0.83,-27.11,1.01,1.03,1.43,0.7,1.06,1.09,1.01,m,m,3
5,Poland,0.01,0.5,0.03,1.2,0.42,0,1.02,0.14,0.51,0,0.03,0.12,0,0.03,2.02,0,0.03,0,0.1,0.09,0.05,0,0.04,7,3.33,0,0.86,0.3,0,0.15,0.21,0.83,0,0.19,0,0.1,0.39,0.01,0.08,0.42,0.17,0.64,1.05,343802.94,0.03,0.63,1.02,4.2,0.83,0.18,-0.81,-2.33,-1.91,-0.01,-0.04,-0.01,-0.02,-0.04,0.73,-0.03,m,0,0.01,0.02,0,1095.53,117393.96,46646.61,m,555.58,702.17,0.95,m,1.01,1,m,0.79,1.07,1.07,1.12,-0.17,-1.85,3
6,Poland,0.01,0.49,0.12,1.43,0.42,0.02,1.04,0.28,0.51,0.02,0.07,0.1,0.06,0.06,2.04,0.03,0.07,0.02,0.03,0.09,0.03,3.77,0.2,6.8,1.42,0.03,0.96,0.55,0.03,0.28,1.03,0.72,0.12,0.37,0.05,0.04,0.76,0.02,0.05,0.82,0.28,0.85,1.2,761867,0.01,0.41,1.51,2.57,1.01,0.48,-0.26,0.34,0.42,0.02,0.07,0.04,0.1,0.08,3.5,0.05,1.39,0,0.01,0.01,0,1263.26,31399.41,42024.58,42024.77,642.94,1078.94,0.84,0.83,1.04,1.09,39.56,-2691.18,0.93,1.14,1.02,-0.33,7.69,3
9,Poland,0.02,0.49,0.09,1.4,0.27,0.03,1.13,0.23,0.55,0.03,0.13,0.19,0.14,0.09,2.04,0.06,0.13,0.03,0.1,0.28,0.07,22.96,0.13,6.59,1.98,0.05,0.89,0.41,0,0.23,0.85,0.82,0,0.43,0.12,0.23,0.98,0.03,0.12,0.65,0.23,0.81,1.2,357689.04,0.04,0.47,2.39,1.8,1,0.33,-0.02,-1.84,-1.14,-0.01,-0.05,-0.02,-0.04,-0.05,0.72,-0.04,-0.43,0,0.01,0.01,0,491.83,9348.56,9889.7,9889.7,272.62,399,1.19,1.06,1,0.93,1.3,1.32,0.98,0.83,0.88,2.14,0,3
13,Poland,0.01,0.79,-0.02,0.97,0.07,0.02,0.27,0.67,0.21,0.02,0.02,0.03,0.02,0.03,1.27,0.02,0.03,0.01,0.02,0.14,0.02,14.91,-0.07,5.92,1.14,0.07,0.91,0.83,0.07,0.67,6.2,0.28,0.1,0.04,0.02,0.04,0.56,0.01,0.02,0.89,0.72,0.71,0.93,-16552,0.05,0.31,2.25,1.77,0.93,2.28,-0.49,-6.63,-2.46,0,0,0,-0.03,0,-0.14,0,-0.12,0,0.12,0.14,0,1708.77,21279.88,24325.88,24324.98,359.09,1216.94,1.1,1.1,1.03,m,-2.28,-1.66,1.05,1.05,1.02,m,m,3
17,Poland,0.03,0.37,0,1.01,0.45,0.04,1.76,0.18,0.66,0.04,0.17,0.22,0.25,0.1,2.69,0.1,0.22,0.04,0.16,0.2,0.08,32.54,0,6.56,1.42,0.06,0.62,0.39,0,0.18,1.34,0.79,0,0.51,0.2,0.63,0.81,m,m,0.63,0.23,0.85,1.04,7141.93,0.05,0.21,3.84,2.61,0.77,0.23,-0.31,0.49,0,0.06,0.33,0.16,0.43,0.26,-1185.44,0.26,1.63,0,0.01,0.01,0,771.68,13115.22,m,13843.85,505.46,659.65,0.98,0.55,0,0,0,0,0,0,0,0,0,3
18,Hungary,0.03,0.15,m,m,0.77,0.03,5.67,0.15,0.85,0.03,0.24,m,0.17,m,6.67,0.14,0.19,0.02,0.18,0.08,m,-7.46,m,6.47,-0.02,0.02,1.11,0.85,0,0.15,m,0.89,0,m,0.14,0.22,m,m,m,m,0.11,1.57,1.64,m,0.03,0.04,1.25,0.9,1.29,0.27,m,m,m,m,m,m,m,m,m,m,m,0,0,0.01,0,1410.5,43254.29,m,57253.2,1199.12,2221.18,1.01,13.86,1.16,1.32,0.13,0.08,1.47,0.99,1.01,-0.47,-5.79,3
20,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,1.07,1.29,m,0.93,1.11,0.98,m,m,3
23,Poland,0,0.85,-0.23,0.68,0.07,0.01,0.17,0.28,0.15,0.01,0.01,0.08,0.02,0.03,1.17,0.01,0.02,0.01,0.01,0.07,0.02,-3.91,-0.45,5.76,2.7,0.04,0.38,0.32,0,0.28,2.95,0.29,0,0.14,0.02,0.04,0.58,0.01,0.02,0.57,0.71,0.28,0.55,-132192.1,0.02,0.96,4.09,0.9,0.39,0.54,-1.17,0.15,0.9,0.02,0.07,0.02,0.14,0.03,0.13,0.04,3.46,0,0.02,0.02,0,16155.69,420715.67,410497.96,410497.96,2358.64,4559.8,0.84,-6.12,0,0,0,0,0,0,0,0,0,3
