Num,Country,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,S
248,Slovakia,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
260,Poland,0.06,0.26,0.62,3.55,0.1,0.07,2.79,0.33,0.74,0.07,0.29,0.22,0.15,0.27,3.79,0.16,0.22,0.04,0.18,0.63,0.23,102.61,4.72,4.01,0.8,0.06,1.2,1.11,0,0.34,39.61,0.76,0,1.87,0.13,0.67,3.17,0.04,0.13,3.29,0.24,5.57,5.72,6323.1,0.08,0.03,3.62,1.04,1.35,2.51,2.01,-0.39,0,-0.16,-0.47,-0.59,-7.95,-0.64,-8.46,-0.18,-3.6,0,0,0,0,2570.98,26456.25,43316.42,43696.16,1891.87,14322.96,1.45,1.44,0.97,0.97,1.45,2.06,0.69,1.24,0.7,-8.49,0.17,2
274,Poland,-0.02,1.7,-0.94,0.45,-1.39,-0.02,-0.42,0.13,-0.72,-0.02,-0.01,-0.11,-0.14,-0.01,0.59,-0.01,-0.14,-0.02,-0.14,0.67,-0.01,58.36,-3.91,4.49,13.05,0.03,0.08,0.08,0,0.12,275.36,-0.72,0,0.1,-0.14,-0.05,0.25,-0.01,-0.11,0.45,1.7,-2.99,-2.98,-29058.94,0.03,0,0.38,0.48,0.07,0.52,-9.81,-0.88,0.2,0.02,0.16,0.01,13.42,0.01,54.12,0.03,-1.13,0,0,0,0,-42.1,-1657.56,-2138.31,-1653.89,30.3,125.68,51.05,4.42,1.11,1.14,0.66,0.66,1.34,1.04,1.1,1.51,-0.03,2
279,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
280,Poland,0.03,0.46,0.02,1.17,0.1,0.04,1.17,0.06,0.54,0.04,0.32,0.61,1.83,0.08,2.17,0.08,0.61,0.04,0.57,0.44,0.07,-16.53,0.02,4.6,6.4,0.07,0.2,0.05,0.06,0.06,0.38,0.89,1,0.87,0.63,1374.73,1.17,0.04,0.65,0.29,0.11,0.62,1.02,781,0.06,0.64,2396,1.75,0.53,0.07,0.81,m,m,0,0,0,0,0,m,0,0,0,0,0,0,287.35,4224.63,3980.95,4094.63,155.11,178.95,m,m,m,m,m,m,m,m,m,m,m,2
289,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
293,Poland,0.03,0.51,0.41,1.95,0.02,-0.03,0.92,0.2,0.47,-0.03,-0.06,-0.11,-0.13,-0.04,1.97,-0.06,-0.13,-0.03,0.14,0.45,0.06,-56.91,2.75,3.82,2.12,-0.07,0.53,0.45,0.2,0.2,3.83,0.54,1,0.25,-0.16,0.05,0.63,-0.03,-0.14,1.67,0.44,3.13,3.6,2743,0.06,0.15,0.34,1.21,0.45,1.32,-0.73,4.36,0.64,0.01,0.03,0.01,0.09,0.01,-1.06,0.01,-0.21,0,0,0,0,850.36,-15300.09,-14794.07,-12818.33,398.96,2658.77,0.81,0.92,0.93,1.17,-13.66,-6.63,1.29,0.73,1.17,-0.07,-0.3,2
298,Poland,0.06,0.33,0.51,3.08,0.08,0.07,2.05,0.45,0.67,0.07,0.29,0.16,0.18,0.23,3.04,0.22,0.16,0.07,0.13,0.59,0.18,-88.71,2.01,3.72,0.27,0.11,1.59,1.17,0.45,0.46,5.39,0.76,1,0.89,0.16,0.2,1.9,0.07,0.17,2.28,0.24,2.68,3.02,2651,0.08,0.13,1.58,1.84,1.86,1.8,0.57,-16.49,-1.01,0,-0.01,-0.01,-0.04,-0.01,-0.07,0,-0.05,0,0,0,0,408.92,3893.86,3683.67,3866.44,275.38,1096.43,m,m,m,m,m,m,m,m,m,m,m,2
302,Poland,-0.02,0.58,-0.01,0.98,0.01,-0.02,0.71,0.91,0.42,-0.02,-0.05,-0.02,-0.02,-0.04,1.71,-0.03,-0.02,-0.02,-0.02,0.41,-0.04,4.8,-0.01,3.24,0.63,-0.04,2.32,1.59,0,0.91,1.17,0.6,0,0.04,-0.02,-0.12,0.54,0.01,0.01,0.67,0.4,0.68,0.99,-15.88,-0.05,0.44,5.18,4.58,2.27,1.49,-0.2,-0.9,0,0.02,0.03,0.04,0.13,0.06,-13.17,0.06,-1.33,0,0,0,0,5210.54,-102461.37,366131.27,-123193.24,2166.8,3558.27,m,m,m,m,m,m,m,m,m,m,m,2
303,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
313,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
316,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
321,Poland,0.02,0.77,0.01,1.01,0,0.02,0.29,0.25,0.23,0.02,0.03,0.11,0.09,0.04,1.29,0.03,0.09,0.02,0.09,0.22,0.04,-57.33,0.03,3.63,2.94,0.1,0.3,0.3,0.25,0.26,m,0.23,1,0.08,0.09,0.06,0.53,0.03,0.11,1.01,0.77,1.03,1.03,28,0.1,0,0.69,0.72,0.33,1.16,-1.58,-0.33,-0.09,-0.07,-0.26,-0.09,m,-0.09,-5.4,-0.09,-3.07,0,0,0,0,3321.01,32835.46,26787.11,34535.93,748.36,3420.24,2.32,1.88,1.09,1.12,-1.56,-1.58,1.11,1.12,1.12,-0.54,-3.04,2
324,Poland,0.25,0.18,0.72,5.55,0.48,0.28,4.62,0.25,0.82,0.28,1.76,1.12,0.88,1.57,5.62,0.66,1.12,0.12,0.99,0.34,1.4,-2168.77,5.88,3.68,-1.49,0.14,0.84,0.74,0.25,0.25,36.13,0.84,1,3.48,0.47,1.55,4.54,0.12,0.47,4.93,0.16,6.72,6.88,3476,0.3,0.02,1.56,1.5,1.58,2.04,-18.13,-1.54,-0.01,-0.16,-0.65,-0.91,-8.12,-1.02,-0.69,-0.18,-1.38,0,0,0,0,9996.45,29455.72,69763.97,70397.42,8216.73,67167.01,1.04,1.27,1.36,1.3,0.86,1.56,0.88,0.99,1.05,0.97,2.94,2
328,Poland,0.06,0.57,0.53,2.21,0.13,0.08,0.74,0.75,0.43,0.08,0.18,0.11,0.13,0.15,1.74,0.15,0.11,0.08,0.08,0.3,0.12,-19.97,19.51,3.27,0.48,0.2,1.51,1.16,0.75,0.75,4.35,0.56,1,0.48,0.11,0.16,1.32,0.09,0.12,1.69,0.44,15.6,20.5,995,0.15,0.31,1.92,2.04,1.7,27.51,0.21,-0.47,-0.02,-0.13,-0.18,-0.23,-1,-0.3,1.25,-0.14,-1.58,0,0,0,0,2095.17,11051.71,10103.27,10498.39,891.59,32687.06,m,m,m,m,m,m,m,m,m,m,m,2
333,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
342,Poland,0.05,0.55,0.49,2.29,0.13,0.06,0.83,0.61,0.45,0.06,0.15,0.1,0.11,0.11,1.83,0.11,0.1,0.06,0.07,0.32,0.09,-14.92,3.99,3.18,0.83,0.14,1.43,1,0.61,0.61,2.45,0.62,1,0.11,0.1,0.1,1.05,0.07,0.11,1.6,0.38,3.66,4.99,746,0.1,0.36,1.29,1.7,1.59,4.94,0.03,-1.14,-0.1,-0.04,-0.07,-0.07,-0.24,-0.1,-1.71,-0.05,-0.64,0,0,0,0,1910.31,14814.05,12955.69,13836.58,865.52,6997.46,1.44,1.45,1.08,1.09,1.37,1.37,1.07,1.04,1.26,-0.96,2.33,2
349,Poland,0.02,0.33,0.64,2.95,-0.37,0.02,2.04,0.33,0.67,0.03,0.07,0.07,0.05,0.07,3.04,0.04,0.07,0.01,0.07,1.04,0.07,-2.91,22.03,3.3,0.99,0.02,0.99,0.99,0.33,0.34,m,0.67,1,0,0.04,0.03,0.67,0.02,0.05,2.95,0.33,23.03,23.03,1278,0.04,0,0.44,1.51,1.01,11.36,-0.35,-0.18,-0.01,-0.13,-0.39,-0.39,m,-0.39,3.36,-0.13,-8.82,0,0,0,0,1913.16,54198.47,82451.61,88320.66,1283.6,44068.97,1.15,1.1,1,1,-3.76,13.14,1.07,1.08,0.9,1.88,-0.79,2
353,Poland,0.03,0.18,0.01,1.05,0,0.05,4.6,0.19,0.82,0.05,0.3,0.29,0.37,0.3,5.6,0.29,0.28,0.05,0.17,0.82,0.19,-114.81,0.01,3.62,0.71,0.06,0.8,0.77,0.19,0.19,26.26,0.83,1,0.27,0.27,3.31,0.99,0.05,0.28,1.01,0.17,1,1.01,36,0.04,0.01,19.38,1.5,1.09,0.23,-0.01,1.35,0.08,0.02,0.13,0.13,3.62,0.14,3.9,0.13,0.46,0,0,0,0,174.78,2790.94,2716.89,2816.57,143.6,175.31,1.42,1.13,1.03,1,3.49,2.69,1.67,0.92,0.86,-1.75,0.22,2
363,Poland,0.04,0.16,0.77,5.71,0.09,0.05,5.14,0.5,0.84,0.05,0.3,0.11,0.1,0.33,6.14,0.27,0.1,0.04,0.08,0.75,0.27,-416.33,10.96,3.05,-0.21,0.05,2.8,2.8,0.5,0.5,m,0.84,1,1.67,0.09,0.16,4.2,0.05,0.1,5.71,0.16,11.96,11.96,866,0.05,0,2.01,1.2,3.04,7.09,1.17,-3.01,-0.4,-0.01,-0.03,-0.08,m,-0.08,-9.76,-0.01,-0.29,0,0,0,0,1029.09,17848.75,17364.29,19463.57,861.3,12308.86,1.31,1.23,1.04,1.04,1.56,2.24,1,1.09,1.01,-1.57,2.28,2
371,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
373,Poland,0.42,0.29,0.71,5.49,0.19,0.52,2.42,0.05,0.71,0.18,3.32,11.3,-0.04,1.8,3.42,-0.05,11.26,-0.01,9.06,0.52,1.45,-0.04,5.27,3.81,6.28,-0.02,0.39,0.21,0,0.05,6.23,0.84,0,5.26,-0.32,14.97,5.31,-0.01,-0.27,2.96,0.16,5.26,6.27,4573.46,0.6,0.19,1.65,6.15,0.3,0.35,-1.42,-0.8,0,-0.53,-11.32,-1.8,-3.92,-3.34,114.55,-0.61,35.8,0,0,0,0,3244.32,4382.37,-179602.95,-156129.64,2296.39,17080.53,1.63,1.51,2.25,2.83,5.73,-9.06,0.94,0.5,1.1,-9,-7.84,2
387,Poland,0,5.66,-4.91,0.12,-10.48,0,-0.82,0,-4.66,0,0,m,m,0,0.18,0,m,0,m,5.82,0,m,-15.04,2.38,m,0,0,0,0,0,8.59,-4.59,m,0.06,m,0,0.11,0,m,0.12,5.59,-14.26,-14.04,-1188,0,-0.02,0,0,0,0,m,0,0,0.26,m,0.05,3.7,0.05,-11.39,0.39,m,0,0,0,0,-106.52,m,m,m,496.15,1518.99,0,0,1.13,1.35,0,0,0.74,1.14,1.66,2.14,0.28,2
402,Poland,-0.03,0.78,0.32,1.56,-0.65,-0.03,0.29,0.21,0.23,-0.03,-0.06,-0.09,-0.12,-0.03,1.29,-0.04,-0.15,-0.03,-0.15,0.88,-0.03,8.4,2.78,2.54,3.66,-0.13,0.45,0.33,0.21,0.23,2.12,0.44,1,0.21,-0.14,-0.07,0.78,-0.02,-0.08,1.14,0.57,1.98,3.8,111,-0.14,0.92,0.48,0.65,0.37,1.85,-0.5,0.31,-0.12,-0.1,-0.49,-0.13,-0.49,-0.18,-0.88,-0.12,3.43,0,0,0,0,33018.57,-231921.03,-435625,-248928.57,7476.62,65343.75,1.64,1.48,1.17,1.23,0.75,0.71,0.84,1.68,1.41,-3.5,-20.04,2
411,Poland,-0.02,0.75,0.47,4.45,-0.36,-0.02,0.34,0.03,0.25,-0.02,-0.12,-0.17,-0.6,-0.01,1.34,-0.02,-0.59,-0.02,-0.59,0.61,-0.01,23.86,1.17,3.14,22.21,-0.06,0.2,0.04,0,0.01,0.98,0.86,0,2.95,-0.57,m,4.45,0,-0.14,0.81,0.14,0.64,2.17,646.23,-0.06,2.4,m,0.14,0.2,0.07,29.4,-0.12,0.09,0.14,4.95,0.18,0.22,1.01,1.16,0.23,-8.7,0,0,0,0,3883.5,-60654.29,-254074.07,-63196.68,989.02,2478.28,8.15,0.55,1.86,3.09,1.02,1.06,0,1.25,3.34,1.73,291.21,2
412,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
413,Hungary,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
414,Poland,0.01,0.49,0.7,3.38,-0.1,0.01,1.04,0.03,0.51,0.01,0.02,0.16,0.14,0.01,2.04,0.02,0.16,0.01,0.16,0.61,0.01,-3.36,157,2.65,14.67,0.01,0.19,0.11,0.03,0.06,0.17,0.71,0.99,0.03,0.22,0.01,0.11,0.01,0.27,2.03,0.29,114.45,158.45,314,0.01,0.38,0.03,1.36,0.11,7.5,-4.52,-0.17,0,-0.03,-0.91,-0.06,-0.15,-0.1,46.83,-0.03,-4.08,0,0,0,0,819.17,80128.21,46875,56306.31,418.22,93750,0.56,0.94,1.03,1.03,1.61,3.21,1.01,2.2,1.07,1.53,4.83,2
424,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
431,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
433,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
436,Poland,-0.09,0.7,-0.67,0,-0.99,-0.09,0.43,0,0.3,-0.09,-0.14,m,-0.89,-0.13,1.42,-0.13,m,-0.09,m,1.29,-0.13,m,-0.67,2.82,m,-0.31,0.16,0.15,0,0.01,0.1,0.33,m,0,m,m,0,0,m,0,0.67,0.3,0.33,-446,-0.31,0.11,m,0,0,0,-6.37,m,m,0,m,0,0,0,m,0,0,0,0,0,0,3368.16,-10838.9,m,-10838.9,1006.68,1009.84,m,4.59,0.97,0.05,4.06,4.06,m,0.02,1.07,0,0,2
437,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
440,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
445,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
446,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
448,Slovakia,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
2,Hungary,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,3
5,Poland,0.01,0.5,0.03,1.18,0.47,0,1.02,0.14,0.51,0,0.02,0.1,0,0.03,2.02,0,0.02,0,0.08,0.03,0.04,0,0.04,7.03,3.42,0,0.87,0.28,0,0.14,0.23,0.84,0,0.29,0,0.1,0.47,0.01,0.08,0.39,0.16,0.63,1.04,323607.02,0.02,0.66,1.18,4.89,0.85,0.17,-0.68,0.77,0.72,0.01,0.11,0.03,0.04,0.09,-0.77,0.08,m,0,0.01,0.02,0,1117.33,169116.84,52825.66,m,565.65,699.66,1.07,m,1.03,0.95,m,-83.69,1.08,0.97,0.98,0.65,3.08,3
6,Poland,0.01,0.46,0.12,1.5,0.43,0.02,1.2,0.26,0.54,0.01,0.07,0.07,0.04,0.04,2.2,0.02,0.07,0.01,0.05,0.11,0.03,3.38,0.19,6.74,1.46,0.02,1.03,0.55,0.04,0.26,1.01,0.76,0.14,0.38,0.04,0.08,0.87,0,0,0.8,0.24,0.86,1.19,661571,0.02,0.39,1.7,2.14,1.06,0.41,-0.13,m,m,0,0,0,0,0,m,0,0,0,0.01,0,0,555.81,17562.36,m,32292.66,302.9,477.31,1.36,1.24,1.03,0.88,0.87,-1.38,0.91,0.96,1.04,0.91,11.24,3
9,Poland,0.01,0.51,0.02,1.11,0.26,0.01,1.08,0.15,0.55,0,0.02,0.11,0.03,0.03,1.98,0.01,0.03,0,0.1,0.29,0.05,4.74,0.03,6.63,3.15,0.01,0.67,0.29,0,0.15,0.55,0.84,0,0.32,0.03,0.17,0.73,0.02,0.1,0.48,0.22,0.72,1.1,101005.48,0.03,0.53,1.8,1.7,0.69,0.2,-0.44,0.43,0.35,0.03,0.23,0.07,0.12,0.16,-1.7,0.14,8.29,0,0.01,0,0,266.63,28929.84,9323.21,36010.17,146.4,192.63,1.16,1.12,1.03,1.11,-2.69,0.18,0.96,1.03,1.11,1.3,0.45,3
13,Poland,0.01,0.78,-0.02,0.97,0.04,0.02,0.29,0.67,0.22,0.02,0.03,0.03,0.03,0.03,1.28,0.02,0.03,0.02,0.02,0.18,0.02,10.19,-0.07,5.95,1.15,0.08,0.94,0.84,0.07,0.67,4.97,0.3,0.11,0.01,0.03,0.04,0.55,0,0,0.87,0.7,0.69,0.93,-21578,0.06,0.35,2.28,1.81,0.96,2.09,-0.49,m,m,0,0,0,0,0,m,0,0,0,0.14,0.36,0,2851.46,31696.36,m,36768.25,633.58,1969.3,1.3,1.29,m,m,m,m,m,m,m,m,m,3
17,Poland,-0.01,0.45,-0.03,0.89,0.37,0.17,1.31,0.13,0.58,0.16,0.72,1.32,-8.78,0.37,2.24,0.37,1.32,0.16,-0.07,0.21,-0.02,91.47,-0.03,6.56,3.2,0.28,-0.09,-0.05,0,0.14,0.62,0.8,0,0.29,1.3,-0.13,0.58,0,0,0.46,0.23,0.73,1,-93615.81,-0.02,0.37,1.75,1.87,0.54,0.16,4.37,-0.49,0,0.02,0.15,0.04,0.09,0.08,2.55,0.09,0.12,0,0,0,0,367.67,1290.5,m,1305.39,214.13,269.4,1.26,-0.1,0,0,0,0,0,0,0,0,0,3
18,Hungary,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0.98,0.94,1.37,1.58,0.94,0.78,0.95,-1.49,9.34,3
20,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,1.16,1.15,1.15,1.06,1.07,1.6,0.12,-12.27,3
23,Poland,0.04,0.92,-0.12,0.78,-0.03,0.06,0.09,0.39,0.09,0.05,0.1,0.19,0.15,0.08,1.08,0.06,0.15,0.05,0.11,0.12,0.06,10.81,-0.21,5.88,2.33,0.61,0.62,0.37,0,0.4,0.99,0.46,0,0.11,0.14,0.65,0.66,0.07,0.18,0.46,0.55,0.15,0.76,-93744.9,0.48,4.23,6.17,1.31,0.71,0.66,-0.58,0.66,0.25,0.06,0.16,0.07,0.17,0.11,-5.62,0.15,1.18,0,0.03,0.38,0,19051.22,28867.92,23912.8,31083.5,1668.93,2773.46,1.14,-8.76,m,m,m,m,m,m,m,m,m,3
24,Poland,0.04,0.5,0.11,1.3,0.46,0.06,0.99,0.31,0.5,0.05,0.16,0.22,0.21,0.14,1.99,0.11,0.18,0.05,0.14,0.04,0.11,61.75,0.2,5.89,1.32,0.11,0.74,0.51,0.31,0.31,1.95,0.65,1,0.26,0.18,0.28,0.85,0.04,0.14,0.91,0.35,0.91,1.2,82353,0.09,0.31,1.99,1.51,0.89,0.57,-0.21,13.27,3.74,0,0.01,0.01,0.02,0.01,0.08,0.01,0.06,0,0.03,0.42,0,2972.96,26450.65,34756.85,26937.44,1478.04,2717.68,1.11,1.1,1.03,0.92,0.73,0.52,0.87,0.89,1.03,m,m,3
25,Poland,0.01,0.33,0.29,3.11,0.05,0.02,2.12,0.19,0.69,0.02,0.12,0.14,0.09,0.08,3.07,0.05,0.08,0.02,0.06,0.64,0.07,-82.69,0.51,6.04,1.29,0.02,1.34,0.57,0,0.2,1.28,0.88,0,0.89,0.09,0.06,1.75,0.03,0.14,1.31,0.14,1.21,1.54,320496.41,0.02,0.27,1.02,1.64,1.4,0.34,0.59,0.56,0.51,0.02,0.11,0.06,0.11,0.15,-1.59,0.05,1.25,0,0.04,0.11,0,359.37,15386.37,9204.45,15114.4,248.6,434.74,m,m,1.18,1.28,2.64,2.91,1.06,1.32,1.35,m,m,3
26,Poland,0.01,0.31,0.12,1.62,0.61,0.01,2.25,0.15,0.69,0.01,0.05,0.06,0.05,0.03,3.25,0.03,0.06,0.01,0.04,0.08,0.02,7.82,0.18,6.12,1.29,0.01,0.72,0.46,0.15,0.15,2.16,0.8,1,0.83,0.05,0.08,1.25,0,0,1.03,0.2,1.01,1.18,159897,0.01,0.16,2.02,1.82,0.76,0.22,0.35,m,m,0,0,0,0,0,m,0,0,0,0.01,0.01,0,428.54,31421.88,m,38168.68,296.48,433.66,1.22,1.18,1.16,1.19,0.57,0.49,2.47,1.36,1.89,-3.9,-4.02,3
28,Poland,0.03,0.53,0.22,1.49,0.05,0.03,0.88,0.41,0.47,0.04,0.08,0.09,0.1,0.07,1.88,0.07,0.09,0.04,0.07,0.42,0.06,-12.84,0.65,5.75,1.05,0.08,0.83,0.7,0.71,0.41,5.58,0.55,1.73,0.32,0.09,0.15,1.06,0,0,1.25,0.45,1.39,1.64,123131,0.06,0.18,2.12,1.24,0.91,1.21,0.07,m,m,0,0,0,0,0,m,0,0,0,0.05,0.12,0,683.55,9222.09,m,8703.86,320.54,949.19,1.57,1.48,1.07,1.11,2.76,5.04,1.02,1.13,1.16,-5.59,-0.9,3
31,Poland,0.01,0.37,0.37,2.05,0.1,0.02,1.74,0.59,0.63,0.02,0.05,0.04,0.01,0.06,2.74,0.02,0.03,0.01,0.01,0.54,0.03,-15.26,1.32,5.5,0.42,0.01,1.65,1.58,0,0.59,15.99,0.65,0,0.41,0.01,0.01,0.67,0.01,0.02,1.97,0.35,2.27,2.32,118130.53,0.01,0.02,1.22,6.51,1.69,2.13,-0.21,-0.03,-0.04,-0.18,-0.3,-0.49,-12.13,-0.51,0.9,-0.25,-23.89,0,0.01,0,0,1554.9,56542.93,71927.34,132081.22,986.47,3531.09,1.12,1.1,m,m,m,m,m,m,m,m,m,3
32,Poland,0.02,0.54,0.16,1.55,0.05,0.03,1.09,0.34,0.59,0.03,0.11,0.13,0.09,0.08,1.85,0.05,0.1,0.03,0.06,0.54,0.06,6.8,0.31,5.74,1.23,0.05,1.05,0.59,0,0.34,1.24,0.83,0,0.44,0.08,0.12,0.97,0.04,0.12,0.87,0.3,1.1,1.55,90626,0.04,0.4,1.95,2.09,1.11,0.63,-0.03,0.65,0.4,0.03,0.1,0.06,0.14,0.11,1.54,0.07,1.17,0,0,0,0,205.75,3747.87,2934.19,4294.71,121.07,227.13,1.24,1.16,0,0,0,0,0,0,0,0,0,3
