Num,Country,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,S
238,Poland,-0.03,0.52,0.43,2.04,0.16,-0.02,0.91,0.36,0.48,-0.01,-0.05,-0.06,-0.07,-0.04,1.91,-0.05,-0.06,-0.03,-0.09,0.32,-0.06,4.63,2.65,3.85,1.46,-0.05,0.95,0.75,0.36,0.37,2,0.59,1,0.11,-0.07,-0.05,0.55,-0.02,-0.04,1.6,0.41,2.94,3.65,3038,-0.06,0.24,0.59,1.95,0.87,2.21,-0.48,0.67,0,-0.05,-0.13,-0.09,-0.4,-0.11,0.72,-0.05,1.82,0,0,0,0,1000.58,-23302.26,-31298.38,-18881.83,476.24,2944.45,0.37,0.44,0.74,0.82,-0.31,-0.46,0.98,0.54,0.72,-0.39,-4.74,2
245,Poland,-0.01,0.51,-0.05,0.89,0.02,-0.01,0.95,0.04,0.48,0,-0.02,-0.24,-0.08,-0.02,1.96,-0.01,-0.24,0,-0.26,0.47,-0.02,1.01,-0.09,4.38,13.92,-0.01,0.15,0.13,0,0.06,5.21,0.53,0,0.29,-0.14,-0.07,0.58,0,-0.02,0.8,0.46,0.82,0.91,-1209.78,-0.02,0.11,0.25,0.28,0.08,0.06,-2.71,-7.57,0,0,0.03,0,0.02,0,0.12,0,-0.25,0,0,0,0,116.99,-6504.43,-74517.4,-11362.92,56.63,95.89,0.16,0.3,0.99,0.95,-0.33,-0.45,1.02,0.86,0.99,0.1,-0.87,2
248,Slovakia,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
260,Poland,0.03,0.38,0.54,2.49,0.09,0.04,1.65,0.47,0.62,0.04,0.11,0.08,0.07,0.1,2.65,0.09,0.08,0.03,0.07,0.53,0.08,-90.86,5.13,4.05,0.81,0.05,1.22,1.16,0,0.47,48.74,0.64,0,1.32,0.07,1.01,2.4,0,0,2.37,0.36,5.96,6.13,6023.93,0.05,0.03,14.97,1.2,1.3,4.47,1.17,2.86,0,0.01,0.02,0.03,0.62,0.03,0.18,0.01,0.34,0,0,0,0,2918.08,46142.65,m,56341.84,1815.98,17383.02,0.9,0.92,1.09,1.1,0.79,0.99,0.95,1.07,1.07,0.08,0.65,2
274,Poland,0,0.87,0.05,1.06,0,0,0.15,1.62,0.13,0.01,0.01,0,0,0,1.15,0.01,0,0.01,0,0.13,0,-3.51,0.64,5.14,0.54,0.04,1.87,1.86,0,1.61,85.61,0.14,0,0.11,0,0.01,0.56,0.01,0,1.06,0.86,1.58,1.64,7497.14,0.03,0.04,3.7,4.16,1.88,19.15,-0.24,0.1,0,0.04,0.02,0.05,7.16,0.05,-4.16,0.04,7.24,0,0.15,0.01,0,1978.86,60964.23,39867.53,47508.44,263.33,3121.84,1.01,1.02,0.96,0.94,0.19,1.24,1.26,0.73,0.96,1.77,-3.74,2
279,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
280,Poland,0.04,0.61,0.03,1.27,-0.12,0.04,0.65,0.12,0.39,0.05,0.34,0.41,0.69,0.09,1.65,0.08,0.35,0.05,0.28,0.52,0.07,-8.87,0.04,4.5,4.86,0.12,0.6,0.13,0.12,0.13,0.33,0.87,1,1.06,0.39,35.46,1.26,0.06,0.46,0.26,0.13,0.47,1.04,1057,0.09,1.22,126.13,4.95,0.98,0.15,0.45,1.34,0.31,0.03,0.21,0.04,0.05,0.21,1.05,0.16,0.54,0,0,0,0,785.6,7080.97,5413.6,6325.48,308.53,367.68,0.65,0.5,1.04,1.22,1.2,1.65,0.97,1.22,1,0.82,2.04,2
289,Poland,0.01,0.49,0.42,1.98,0.03,0.01,1.04,0.41,0.51,0.01,0.02,0.04,0.28,0.03,2.04,0.02,0.03,0.01,0.02,0.48,0.03,-5.97,2.7,3.7,1.2,0.02,0.1,0.09,0,0.06,2.79,0.57,0,0.19,0.03,0.01,0.41,0.02,0.04,1.73,0.43,3.3,3.7,2094.64,0.02,0.12,0.61,4.28,0.95,2.62,-6.27,-8.4,-5.97,0,0,0,-0.02,0,0.77,0,-0.08,0,0,0,0,1440.57,71198.3,41104.66,61581.41,735.79,4747.29,m,m,m,m,m,m,m,m,m,m,m,2
293,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
298,Poland,0.03,0.44,0.39,2.06,0.04,0.04,1.27,0.53,0.56,0.04,0.11,0.08,0.08,0.1,2.27,0.09,0.07,0.04,0.06,0.52,0.08,-25.23,1.58,3.74,0.83,0.07,1.34,1.11,0.53,0.53,6.34,0.63,1,0.04,0.08,0.11,1.31,0.04,0.08,1.71,0.37,2.28,2.58,2121,0.06,0.13,1.91,1.14,1.45,2.15,0.23,2.71,0.35,0.01,0.02,0.03,0.16,0.03,8.78,0.02,0.29,0,0,0,0,598.14,8645.37,7600,8366.97,334.41,1362.21,m,m,m,m,m,m,m,m,m,m,m,2
302,Poland,0.04,0.45,0.06,1.15,-0.03,0.04,1.14,1.11,0.52,0.05,0.11,0.04,0.04,0.1,2.2,0.1,0.04,0.05,0.04,0.55,0.1,-18.25,0.12,3.25,0.41,0.09,2.58,2.34,0,1.11,7.53,0.56,0,0.07,0.04,0.28,0.77,0.07,0.06,1.04,0.41,0.98,1.06,109.19,0.09,0.08,7.01,3.83,2.68,2.11,-0.09,1.36,0,0.03,0.03,0.07,0.78,0.08,-17.57,0.07,0.7,0,0,0,0,2848.62,33072.54,21943.54,31271.98,1473.77,2805.26,1,0.94,1.01,1.01,-1.78,-1.62,1.05,1.01,0.86,-0.9,0.08,2
303,Poland,-0.01,1.05,0.01,1.01,-0.59,-0.01,-0.05,1,-0.05,0,-0.01,-0.01,0,-0.01,0.95,0,-0.01,0,-0.01,0.54,-0.01,0.36,0.15,4.08,1.05,0.04,1.1,0.96,0,1,4.25,0.09,0,0.03,0,-0.02,0.65,0,0,0.88,0.91,-0.68,1.15,136.98,0.15,-2.69,2.98,1.77,1.1,13.22,-0.32,-1.12,0.3,0.01,0.01,0.01,0.05,0.01,-0.57,0.01,-3.33,0,0,0,0,-2003.07,-13300.65,-4545866.67,-49731.93,103.12,1363.08,1.05,1.03,1.08,1.09,0.15,0.38,1.04,1.16,1.1,0.16,-2.94,2
313,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
316,Poland,0.07,0.63,0.32,1.51,0.12,0.09,0.59,1.12,0.37,0.09,0.14,0.08,0.1,0.14,1.59,0.15,0.08,0.09,0.06,0.25,0.11,-19.87,5.89,3.26,0.56,0.26,1.59,1.58,0,1.09,140.46,0.37,0,0.41,0.08,0.16,0.8,0.1,0.09,1.5,0.63,6.83,6.89,582.42,0.19,0.01,2.5,4.66,1.78,20.59,-0.13,0.24,0,0.3,0.27,0.47,83.85,0.48,5.76,0.31,3.14,0,0,0,0,2400.78,9870.22,9138.6,9373.37,887.93,16388.47,3.93,3.13,1.11,1.12,3.33,3.64,0.99,1.26,1.03,-21.73,1.54,2
321,Poland,0,0.76,0.15,1.2,0.01,0,0.32,0.31,0.24,0,0,0.02,-0.01,0.01,1.32,0,-0.01,0,-0.01,0.23,0.01,4.11,1.71,3.58,2.31,-0.01,0.42,0.42,0.31,0.32,m,0.24,1,0.13,-0.01,-0.01,0.64,0.01,0.02,1.2,0.76,2.71,2.71,585,-0.01,0,0.74,0.82,0.42,3.51,-0.88,0.07,-0.22,-0.04,-0.12,-0.05,m,-0.05,1.18,-0.04,14.2,0,0,0,m,0,0,0,0,0,0,0.93,0.96,1.19,1.22,-0.28,-0.38,1.17,1.53,1.26,-0.57,-0.78,2
324,Poland,0.19,0.2,0.79,5.03,0.34,0.22,4.09,0.51,0.8,0.22,1.1,0.42,0.73,1.1,5.09,1.1,0.42,0.22,0.37,0.46,0.96,-529.83,70.36,2.99,0.38,0.27,1.51,1.51,0.51,0.51,m,0.8,1,2.18,0.42,0.55,3.3,0.22,0.42,5.03,0.2,71.35,71.35,774,0.23,0,1.51,2.35,2.62,45.73,1.52,1.57,0,0.12,0.23,0.61,m,0.61,1.53,0.12,0.55,0,0,0,0,20830.94,77213.7,77122.64,77148.11,16733.7,1486363.64,2.17,2.31,1.51,1.52,2.01,1.87,1.29,2.68,4.57,-1.09,-2.97,2
328,Poland,0.08,0.54,0.42,1.77,0.12,0.1,0.85,0.93,0.46,0.1,0.18,0.11,0.11,0.19,1.85,0.18,0.1,0.09,0.08,0.34,0.15,-23.25,9.54,3.29,0.58,0.21,1.54,1.54,0,0.93,m,0.46,0,0.05,0.1,0.14,0.75,0.1,0.11,1.77,0.54,10.54,10.54,808.29,0.17,0,1.69,2.46,1.73,21.39,-0.16,-1.97,-0.09,-0.04,-0.04,-0.07,m,-0.07,0.31,-0.04,-0.42,0,0,0,0,3028.96,14271.84,14181.3,14708.79,1394.95,31937.65,1.17,1.13,0.98,0.98,1.68,1.83,1.09,1.17,0.84,0.87,-0.88,2
333,Poland,-0.02,0.71,0.46,2.2,-0.17,-0.02,0.42,0.54,0.29,-0.01,-0.04,-0.03,-0.01,-0.02,1.42,-0.01,-0.03,-0.01,-0.03,0.46,-0.02,0.53,2.85,3.3,1.32,-0.02,1.44,0.78,0,0.54,2.3,0.62,0,0.05,-0.01,-0.17,1.96,0,0,1.19,0.38,1.83,3.85,918.65,-0.05,1.1,5.92,0.73,1.4,3.33,0.66,-0.09,0,0.17,0.32,0.25,0.53,0.45,0.68,0.21,-31.99,0,0,0,0,827.27,-15591.05,-96633.66,-44976.96,243.28,1511.87,0.8,0.74,0.82,0.79,0.08,0.19,0.91,0.77,0.74,-110.52,-34.42,2
342,Poland,0.02,0.66,0.33,1.66,0.1,0.02,0.52,0.45,0.34,0.02,0.04,0.05,0.06,0.04,1.52,0.04,0.04,0.02,0.04,0.24,0.03,-4.9,2.04,3.1,1.47,0.07,0.84,0.64,0.45,0.45,1.91,0.5,1,0.04,0.06,0.03,0.59,0.03,0.07,1.27,0.5,2.09,3.04,422,0.05,0.46,0.83,1.6,0.89,2.73,-0.48,-0.73,-0.2,-0.02,-0.05,-0.03,-0.14,-0.04,-8.08,-0.03,-0.91,0,0,0,0,870.87,15160.09,10173.65,11991.88,297.82,1818.48,0.84,0.87,0.97,0.97,0.58,0.52,1.01,0.89,0.93,0.71,-0.35,2
349,Poland,-0.04,0.46,0.52,2.15,-0.06,-0.04,1.2,0.27,0.54,-0.03,-0.09,-0.15,-0.12,-0.09,2.2,-0.08,-0.15,-0.03,-0.13,0.6,-0.08,5.06,21.06,3.59,1.66,-0.06,0.68,0.68,0.27,0.27,88.25,0.55,1,0.02,-0.13,-0.05,0.4,-0.03,-0.12,2.14,0.45,21.97,22.05,2022,-0.07,0,0.35,1.6,0.6,11.05,-0.86,-1.3,0.06,0.03,0.1,0.06,13.68,0.06,-0.7,0.03,-0.81,0,0,0,0,1481.14,-19270.87,-24217.05,-23075.79,806.74,32541.67,0.81,0.9,0.95,0.95,4.63,2.49,1.03,0.7,0.95,0.75,-84.38,2
353,Poland,-0.01,0.21,-0.02,0.89,-0.03,-0.01,3.67,0.22,0.79,-0.01,-0.04,-0.04,-0.04,-0.04,4.67,-0.04,-0.04,-0.01,-0.04,0.81,-0.04,7.19,-0.03,3.64,0.99,-0.01,1.06,1.06,0.22,0.22,838,0.79,1,0.18,-0.04,m,0.89,-0.01,-0.03,0.89,0.21,0.97,0.97,-99,-0.01,0,m,1.41,1.02,0.27,-0.1,1.11,0,-0.01,-0.04,-0.04,-37.5,-0.04,0.61,-0.04,0.97,0,0,0,0,590.95,-48922.08,-70127.27,-52604.52,464.45,574.33,2.66,2.34,1.08,1.47,0.57,0.63,m,2.18,1.46,0.84,-0.77,2
363,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
371,Poland,-0.01,0.32,0.3,1.93,-0.08,-0.01,2.13,0.32,0.68,-0.01,-0.04,-0.04,-0.04,-0.04,3.13,-0.04,-0.04,-0.01,-0.04,0.76,-0.04,22.92,0.77,3.32,1,-0.02,1.05,1.05,0.32,0.32,869,0.68,1,0.1,-0.04,-0.07,1.29,-0.01,-0.02,1.93,0.32,1.77,1.77,626,-0.02,0,1.57,0.84,1,0.83,0.28,1.24,0,-0.01,-0.03,-0.03,-23.57,-0.04,11.5,-0.02,0.89,0,0,0,0,440.3,-22994.23,-39535.7,-23997.39,299.66,779.03,0.99,1.02,1.07,1.12,5.37,3.67,1.12,1.14,1.28,0.32,0.06,2
373,Poland,0.08,0.37,-0.12,0.6,-0.33,0.39,1.67,0.13,0.63,0.25,1.28,3.09,-0.07,1.06,2.67,-0.06,3.06,-0.02,0.59,0.95,0.21,-0.15,-0.49,3.57,2.91,-0.04,0.49,0.41,0,0.13,1.01,0.69,0,0.04,-0.17,0.66,0.22,-0.02,-0.14,0.49,0.31,2.45,2.72,-457.17,0.12,0.11,1.12,2.27,0.42,0.5,0.89,-0.82,-0.05,-0.09,-0.71,-0.25,-1.37,-0.3,183.25,-0.5,4.16,0,0,0,0,2776.65,4417.8,-97191.01,-78453.24,1737.96,6809.57,0.94,1.18,1.13,0.3,-2.51,1.17,1.85,0.59,1.09,1.1,0.52,2
387,Poland,-0.12,1.16,-0.39,0.65,-1.77,-0.12,-0.14,0.37,-0.16,-0.11,-0.11,-0.33,-0.24,-0.1,0.86,-0.1,-0.33,-0.11,-0.33,1.61,-0.11,11.36,-1.56,3.01,3.12,0.71,0.43,0.43,0.37,0.38,33.65,-0.14,1,0.25,-0.31,-1.43,0.58,-0.09,-0.25,0.64,1.14,-0.64,-0.56,-402,0.76,-0.12,4.36,0.99,0.33,1.47,-0.96,4.31,0,-0.03,-0.08,-0.02,-1.45,-0.02,-0.26,-0.04,0.25,0,0,0,0,-30272.46,-40143.06,-52278.95,-42557.84,4878.11,19250,2.31,2.11,1.34,1.54,1.75,444.75,1.18,1.54,58.1,0.33,-2.64,2
402,Poland,-0.05,0.69,0.31,1.76,-0.3,-0.05,0.44,0.33,0.31,-0.03,-0.12,-0.08,-0.09,-0.04,1.44,-0.05,-0.14,-0.03,-0.14,0.6,-0.04,1.87,1.08,2.73,2.1,-0.1,0.89,0.52,0.33,0.33,1.06,0.59,1,0.01,-0.1,-0.12,0.75,-0.01,-0.03,1.03,0.41,1.07,2.08,165,-0.16,0.94,0.8,1.1,0.81,1.16,-0.29,-0.36,0.15,0.13,0.41,0.19,0.47,0.33,24.3,0.19,-4.26,0,0,0,0,1914.02,-12242.39,-52275,-18581.16,585.56,2050,0.82,0.94,0.82,0.77,-1.71,-4.15,0.96,0.65,0.69,-3.21,-0.08,2
411,Poland,-0.01,0.61,0.27,1.43,-0.18,-0.01,0.63,0.08,0.39,0,-0.01,-0.06,-0.06,-0.01,1.63,-0.01,-0.06,0,-0.06,0.57,-0.01,19.08,2.18,2.71,7.23,-0.01,0.15,0.15,0.08,0.08,m,0.39,0.99,0.19,-0.06,-0.05,1.28,0,0,1.43,0.61,3.18,3.18,135,-0.01,0,0.9,0.13,0.14,0.69,1.92,-0.24,0,0.02,0.26,0.04,m,0.04,2.74,0.02,-4.44,0,0,0,0,8526.27,-644827.59,m,-678629.03,3313.25,27145.16,0.15,0.15,0.93,0.92,0.18,0.18,2.67,0.83,0.89,1.53,-3.43,2
412,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
413,Hungary,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
414,Poland,0.03,0.37,0.72,3.68,0.05,0.03,1.74,0.12,0.64,0.03,0.11,0.24,0.29,0.08,2.73,0.09,0.24,0.03,0.24,0.59,0.08,-8.43,63.8,2.65,3.06,0.05,0.44,0.32,0.12,0.15,0.4,0.73,1,0,0.28,0.03,0.14,0.03,0.28,2.7,0.27,56.31,64.91,319,0.04,0.15,0.13,3.12,0.45,10.6,-1.88,1.51,0,0.02,0.16,0.05,0.19,0.07,-10.19,0.02,0.57,0,0,0,0,665.93,14580.09,12500,12851.27,423.34,37500,1.23,0.88,1.05,1.06,2.91,4.19,1.04,1.55,1.01,-0.81,-0.99,2
424,Poland,-0.01,0.12,0.88,8.41,-0.01,-0.01,7.47,0,0.88,-0.01,-0.05,-3.82,-0.77,-0.05,8.47,-0.05,-3.82,-0.01,-3.82,0.89,-0.05,22.53,144.35,4.58,69.78,-0.01,0.07,0.07,0,0,m,0.88,1.01,0.02,-3.65,-4.77,8.4,0,0,8.41,0.12,145.35,145.35,33633,-0.01,0,1.25,0,0.01,0.28,101.81,-0.52,0,0.01,7.37,0.11,m,0.11,m,0.01,-2.02,0,0,0,0,101.22,-13823.14,m,-14436.72,89.27,14712.45,m,m,m,m,m,m,m,m,m,m,m,2
431,Poland,-0.01,0,0.16,87,-0.3,-0.01,550.48,0.02,1,-0.01,-3.13,-0.28,-0.2,-3.08,551.43,-3.1,-0.28,-0.01,-0.28,1.3,-3.08,25.83,0.19,2.74,-4.87,-0.01,15.6,15.6,0.02,0.02,m,1,1.04,70,-0.28,-1.57,85,-0.01,-0.27,87,0,1.19,1.19,86,-0.01,0,5.5,0.73,11,0.02,5.39,-0.4,0.01,0.01,0.71,7.83,m,7.83,1.54,0.09,-2.53,0,0,0,0,374.67,-65894.57,-68750,-66532.26,374.03,444.5,0.39,0.45,1.01,0.98,0.44,0.45,0.33,0.88,1,0.54,0.68,2
433,Poland,0,0.44,0.06,1.13,-1.9,-0.01,1.26,0,0.56,0,-0.03,m,0.1,-0.03,2.26,0,m,0,m,2.45,0,0.05,0.11,3.48,m,0,0.02,0.02,0,0.01,304.8,0.56,m,0.19,m,m,1.13,0,m,1.13,0.44,1.11,1.11,175,0,0,m,0,0,0,2.62,-0.18,0.03,0.01,m,0.03,7.94,0.03,-7.74,0.03,-16.34,0,0,0,0,373.2,-14150.86,-634524.36,-261121.14,207.76,414.72,m,m,m,m,m,m,m,m,m,m,m,2
436,Poland,-0.02,0.53,-0.39,0.25,-0.66,-0.02,0.9,0,0.47,-0.02,-0.04,m,-1,-0.04,1.9,-0.04,m,-0.02,m,1.14,-0.04,m,-0.45,2.9,m,-0.04,0.04,0.04,0,0,m,0.47,m,0,m,-0.34,0.14,0,m,0.25,0.53,0.55,0.55,-313,-0.04,0,0,0,0,0,-21.72,151.55,0,0,m,0,m,0,1,0,0.01,0,0,0,0,687.14,-15517.37,m,-15517.37,324.67,374.89,0,0.74,1.02,1.02,0.75,-0.5,1.02,1.04,1.06,0,0.33,2
437,Poland,52.35,0.12,0.87,8.07,-58.91,52.01,7.08,0,0.88,52.02,420.88,m,102.09,420.89,8.09,156.28,m,19.31,m,59.78,423.61,-2232.57,191,2.34,m,22.06,1.6,1.6,0,19.51,m,0.88,m,7.52,m,m,8.07,19.32,m,8.07,0.12,191.27,191.27,191,59.8,0,m,0,0,0,-0.03,-0.88,0,-59.66,m,-482.79,m,-482.79,17.08,-59.79,-3.09,0,0,0,0,748.48,12.6,33.92,33.93,655.26,143161.2,m,m,m,m,m,m,m,m,m,m,m,2
440,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
445,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
446,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
448,Slovakia,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
2,Hungary,0.02,0.51,0.06,1.18,0.35,0.03,0.95,0.32,0.49,0.03,0.08,0.08,-0.79,0.05,1.95,0.05,0.08,0.03,0.07,0.14,0.04,-3.8,0.09,7.22,1.39,0.05,-0.08,-0.05,0,0,1.34,0.68,0,0.33,0.08,0.19,0.82,0.05,0.15,0.73,0.32,0.78,1.09,925695.94,0.04,0.4,2.79,2.04,0.99,0.5,2.14,m,m,0,0,0,0,0,m,0,0,m,m,m,m,0,0,0,0,0,0,1.04,0.97,1.03,1.08,0.97,1.19,1.11,1.02,1.14,m,m,3
5,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6,Poland,0.03,0.48,0.16,1.58,0.43,0.04,1.1,0.36,0.52,0.04,0.15,0.11,0.11,0.09,2.1,0.08,0.11,0.04,0.08,0.1,0.06,16.14,0.29,6.79,1.05,0.07,1.17,0.69,0.06,0.36,1.21,0.72,0.16,0.39,0.1,0.14,0.86,0,0,0.92,0.28,0.94,1.29,998285,0.05,0.38,1.82,2.78,1.31,0.65,-0.12,m,m,0,0,0,0,0,m,0,0,0,0.01,0.02,0,1161.16,14609.86,m,16130.18,609.45,1086.82,1.07,1.09,1,0.91,2.66,1.71,0.92,0.91,0.97,1.09,-5.83,3
9,Poland,-0.01,0.38,0.12,1.67,0.32,-0.01,1.81,0.2,0.68,-0.01,-0.07,0.01,-0.05,0,2.67,-0.03,-0.06,-0.01,-0.05,0.35,0.01,66.21,0.16,6.5,1.54,-0.02,1.19,0.56,0,0.2,1.06,0.88,0,0.6,-0.06,-0.13,1.21,0,0.01,0.78,0.18,0.96,1.24,372120.58,-0.02,0.3,2.44,1.83,1.12,0.28,0.19,-0.27,0.36,0.04,0.2,0.1,0.2,0.22,-2.16,0.13,-3.4,0,0.01,0,0,394.22,-21759.95,108899.58,-23286.27,267.07,376.54,0.94,0.98,1.06,1.08,0.99,1.06,0.95,1,1.06,0.56,0.1,3
13,Poland,0.01,0.79,-0.04,0.95,0.07,0.01,0.23,0.63,0.18,0.01,0.01,0.02,0.02,0.01,1.27,0.01,0.02,0.01,0.01,0.11,0.01,-10.74,-0.15,5.91,1.24,0.06,0.8,0.79,1.19,0.63,30.67,0.19,1.9,0.02,0.02,0.02,0.53,0,0,0.93,0.77,0.68,0.73,-31007,0.04,0.07,1.95,1.59,0.81,2.36,-0.58,m,m,0,0,0,0,0,m,0,0,0,0.11,0.1,0,2281.65,39405.27,m,40654.06,410.17,1545.87,1.02,1.02,1.03,m,0.83,0.32,0.98,0.96,1.01,m,m,3
17,Poland,0.02,0.42,0.02,1.06,0.41,0.03,1.45,0.17,0.61,0.03,0.12,0.2,0.23,0.08,2.39,0.07,0.2,0.03,0.15,0.2,0.06,34.47,0.02,6.58,1.59,0.05,0.51,0.33,0,0.17,1.61,0.76,0,0.64,0.19,0.57,0.9,0,0,0.68,0.27,0.85,1.06,63884.21,0.04,0.25,3.87,2.33,0.61,0.23,-0.19,0.52,0,0.05,0.28,0.11,0.31,0.17,8.03,0.16,1.49,0,0.01,0.01,0,905.12,16986.71,m,17493.97,548.68,767.93,0.93,0.94,0,0,0,0,0,0,0,0,0,3
18,Hungary,0.01,0.14,m,m,0.78,0.01,6,0.12,0.86,0.02,0.12,0.11,-0.84,0.1,7,0.13,0.11,0.02,0.09,0.08,0.07,-5.27,m,6.47,0.07,0.02,-0.17,-0.13,0,0,m,0.89,0,m,0.16,0.09,m,0,0,m,0.11,1.53,1.58,m,0.01,0.03,1.04,0.84,1.05,0.21,m,m,m,0,0,0,0,0,m,m,0,m,m,m,m,0,0,m,0,0,0,0.85,0.83,m,m,m,m,m,m,m,m,m,3
20,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,1.02,1.12,1.08,1.05,1.04,1,0,0,3
23,Poland,0.06,0.88,-0.39,0.55,0.04,0.07,0.14,0.49,0.12,0.07,0.08,0.18,0.18,0.1,1.14,0.08,0.14,0.07,0.12,0.08,0.09,-13.5,-0.72,5.73,1.8,0.61,0.49,0.47,0,0.49,13.86,0.15,0,0.01,0.15,1.08,0.48,0.13,0.27,0.53,0.85,0.22,0.28,-205438.04,0.51,0.25,8.71,1.21,0.57,0.91,-1.1,0.67,0.2,0.09,0.19,0.1,3.06,0.11,10.51,0.19,1.24,0,0.03,0.4,0,20600.1,36318.86,18609.2,33615.96,2458.96,4595.1,m,m,1,0.95,0.82,0.83,0.94,1.02,0.72,-9.71,-0.56,3
