Num,Country,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,S
238,Poland,-0.01,0.67,0.31,1.56,0.07,-0.01,0.49,0.39,0.33,-0.01,-0.01,0.01,-0.02,0,1.49,-0.01,-0.02,-0.01,-0.03,0.26,0,-3.25,2.05,3.73,1.74,-0.03,0.74,0.6,0.39,0.39,1.95,0.45,1,0.06,-0.03,-0.02,0.45,0,0,1.27,0.55,2.2,3.05,1622,-0.04,0.39,0.64,1.8,0.71,2.6,-0.76,0.12,-0.09,-0.1,-0.27,-0.15,-0.81,-0.19,-17.86,-0.12,10.46,0,0,0,0,764.18,-40768.95,-332674.62,-25433.84,250.31,1678.06,0.24,0.3,0.64,0.61,-0.04,-0.06,0.92,0.36,0.64,-5.82,0.09,2
245,Poland,-0.01,0.48,0.45,2.48,0.02,0.01,1.08,0.09,0.52,0,0.03,0.09,0,0.02,2.08,0,0.09,0,-0.08,0.5,-0.02,-0.23,1.86,4.36,5.3,0,1.54,0.98,0,0.47,3.49,0.69,0,0.24,-0.02,-0.05,2,0,0.01,1.57,0.31,2.14,2.86,10302.53,-0.01,0.34,0.62,0.17,0.3,0.37,0.67,m,m,0,0,0,0,0,0,0,0,0,0,0,0,176.15,11623.45,81418.58,-51690.81,91.45,376.49,0.44,2.29,1.22,2.52,-0.11,-0.67,1.09,4.61,1.01,m,-1.77,2
248,Slovakia,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
260,Poland,0.04,0.32,0.54,2.7,0.12,0.05,2.16,0.58,0.68,0.05,0.15,0.08,0.08,0.15,3.16,0.14,0.08,0.04,0.06,0.56,0.12,-198.22,3.66,3.91,0.55,0.06,1.68,1.68,0,0.57,m,0.68,0,1.45,0.07,1.51,2.62,0,0,2.7,0.32,4.66,4.66,4389.36,0.05,0,23.99,1.56,1.83,3.95,0.97,m,m,0,0,0,m,0,0,0,0,0,0,0,0,4656.34,67836.07,m,74191.41,3183.22,21675.64,0.81,0.79,1.09,1.13,0.82,0.73,2.81,1.04,1.13,m,0.09,2
274,Poland,0.02,0.85,0.16,1.21,0.04,0.05,0.18,1.58,0.15,0.03,0.06,0.03,0.01,0.05,1.18,0.02,0.03,0.02,0.01,0.11,0.02,1.74,2.65,5.11,0.51,0.14,2.03,1.86,0,1.6,6.35,0.22,0,0.2,0.01,0.04,0.59,0.02,0.01,1.11,0.78,2.47,3.65,20710.87,0.12,0.48,3.3,5.15,2.03,25.69,-0.2,m,m,0,0,0,0,0,0,0,0,0,0.15,0.07,0,2955.21,9664.34,19669.56,21161.46,447.52,7287.94,1.12,1.12,1.22,1.24,7.73,1.75,1.43,1.14,1.25,m,-2.03,2
279,Poland,0,0.38,0.19,1.62,-0.05,0.01,1.66,0.12,0.62,0,0.02,0.07,0.04,0.02,2.66,0.01,0.05,0.01,0.01,0.68,0.01,2.13,0.37,4.39,2.72,0.01,0.4,0.32,0.12,0.13,6.36,0.7,1,0.57,0.04,0.03,1.49,0.01,0.07,1.31,0.3,1.23,1.37,4637,0,0.11,3.19,0.45,0.41,0.25,1.28,-0.03,-0.07,-0.04,-0.35,-0.12,-0.62,-0.14,8.17,-0.09,-8.75,0,0,0,0,646.17,67595.3,48994.94,80345.53,403.59,795.04,1.09,1.11,1.04,1.05,0.81,0.34,1.27,1.05,1.27,5.53,-0.84,2
280,Poland,0.04,0.65,0.05,1.45,-0.15,0.06,0.55,0.13,0.35,0.05,0.56,0.52,0.59,0.11,1.55,0.08,0.46,0.05,0.34,0.51,0.08,9.85,0.06,4.49,3.97,0.14,0.75,0.12,0.08,0.13,0.28,0.89,0.62,1.25,0.39,37.46,1.44,0.06,0.45,0.24,0.11,0.42,1.06,1468,0.12,1.52,111.14,6.64,1.22,0.15,0.74,61.1,11.6,0,0.01,0,0,0.01,0.04,0,0.01,0,0,0.01,0,1041.36,6156.84,6236.28,7263.18,368.54,435.9,1.18,1.08,1.02,1.13,1.41,1.5,0.86,1.03,0.85,0.06,0.69,2
289,Poland,0.01,0.46,0.43,2.07,0.02,0.01,1.17,0.41,0.54,0.01,0.03,0.03,0.03,0.03,2.17,0.02,0.03,0.01,0.02,0.52,0.02,5.79,2.74,3.71,1.09,0.02,1.01,0.89,0,0.42,5.02,0.59,0,0.34,0.03,0.01,0.67,0.02,0.04,1.83,0.41,3.4,3.74,2225.61,0.01,0.1,0.73,3.15,1.02,2.61,-0.33,m,m,0,0,0,0,0,0,0,0,0,0,0,0,3363.46,133166.12,108122.89,168498.37,1814.49,11422.85,1.01,1.02,1.01,1.02,1.1,1.24,1,1.06,0.99,m,-0.47,2
293,Poland,0.01,0.47,0.01,1.03,-0.06,0.01,1.15,0.38,0.53,0.01,0.03,0.05,0.02,0.04,2.15,0.02,0.03,0.01,0.02,0.59,0.03,2.24,0.02,3.75,1.2,0.01,0.96,0.81,0.38,0.38,4.8,0.61,1,0.22,0.02,0.12,0.9,0.01,0.04,0.87,0.39,0.9,1.02,75,0.01,0.14,7.38,1.42,0.97,0.64,-0.1,-0.07,-0.07,-0.09,-0.23,-0.19,-1.2,-0.23,2.64,-0.22,-11.4,0,0,0,0,799.33,32383.63,30092.49,55026.26,426.89,719.06,1.96,1.79,1.02,1.09,-0.54,-0.45,0.56,1.36,1,-0.85,0.83,2
298,Poland,0.06,0.44,0.49,2.84,0.08,0.07,1.25,0.6,0.56,0.07,0.27,0.13,0.14,0.17,2.25,0.16,0.12,0.07,0.09,0.48,0.14,52.21,1.98,3.72,0.74,0.13,1.91,1.14,0.17,0.58,2.82,0.73,0.28,0.04,0.12,0.23,1.9,0.08,0.13,1.7,0.27,2.25,2.98,2575,0.1,0.32,2.39,1.21,2.25,2.42,0.47,3.33,0.29,0.02,0.03,0.04,0.09,0.06,-107.69,0.02,0.24,0,0,0,0,661.19,5065.08,4845,5177.11,367.33,1490.77,1.44,1.35,1.03,1,2.08,2.22,0.87,1.1,0.98,-0.81,-0.06,2
302,Poland,0.01,0.42,0.15,1.44,-0.07,0.01,1.39,1.17,0.58,0.01,0.04,0.01,0.01,0.03,2.39,0.03,0.01,0.01,0.01,0.65,0.03,8.4,0.29,3.25,0.32,0.02,3.46,2.81,0,1.19,4.58,0.66,0,0.29,0.01,0.08,1.06,0.04,0.03,1.17,0.34,1.14,1.29,266.79,0.02,0.14,9.14,4.46,3.44,2.29,0.02,m,m,0,0,0,0,0,0,0,0,0,0,0,0,4010.6,170870.06,59191.4,191450.16,2331.36,4568.02,1.08,1.02,0.95,0.91,-0.2,-0.17,1,0.9,0.84,m,-0.41,2
303,Poland,0.02,1.02,-0.09,0.91,-0.44,0.03,-0.02,1.54,-0.02,0.02,0.03,0.02,0.01,0.03,0.98,0.02,0.02,0.02,0.01,0.43,0.02,4.12,-1.23,4.15,0.65,-1.29,1.51,1.51,0,1.56,433.24,-0.02,0,0.19,0.01,0.06,0.62,0.03,0.02,0.91,1.02,-0.25,-0.23,-1234.97,-0.99,-0.08,5.15,3.53,1.52,21.64,-0.25,m,m,0,0,0,0,0,0,0,0,0,0,0,0,-8208.17,5084.86,5752.32,6339.14,144.75,2032.85,1.17,1.17,1.1,1.11,2.54,4.77,1.02,1.2,1.08,m,-0.76,2
313,Poland,0,0.37,0.3,1.83,0.02,0.01,1.67,0.32,0.63,0,0.02,0.02,0.01,0.02,2.67,0.01,0.02,0,0,0.61,0,1.64,0.86,3.75,1.09,0.01,0.88,0.84,-0.01,0.32,13.91,0.64,-0.03,0.07,0.01,0,0.67,0,0,1.75,0.36,1.81,1.86,1687,0,0.03,0.77,1.5,0.9,0.93,-0.38,0.19,0,0.01,0.02,0.02,0.46,0.02,0.53,0.01,2.04,0,0,0,0,619.02,61659.19,m,99322.8,386.99,1119.59,1.08,1.09,0.99,0.97,1.11,0.66,1.2,0.68,0.95,0.27,0.33,2
316,Poland,0.09,0.5,0.33,1.74,0.17,0.1,1,0.65,0.5,0.11,0.23,0.15,0.2,0.2,2,0.22,0.15,0.11,0.14,0.33,0.18,-10.83,1.37,3.28,0.77,0.22,1.28,1.12,0,0.67,7.99,0.56,0,0.69,0.17,0.36,1.16,0.11,0.17,1.52,0.44,2.1,2.37,622.59,0.18,0.13,2.55,3.11,1.48,2.73,0.13,m,m,0,0,0,0,0,0,0,0,0,0,0,0,1717.15,8656.18,7603.15,7856.66,857.47,3610.98,1.72,1.33,0.79,0.74,-3,-1.93,0.55,1.36,0.54,m,0.85,2
321,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
324,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
328,Poland,0.11,0.46,0.48,2.03,0.21,0.13,1.16,0.97,0.54,0.13,0.29,0.14,0.15,0.29,2.16,0.28,0.14,0.13,0.11,0.32,0.24,1150,7.74,3.29,0.43,0.24,1.86,1.86,0,0.99,m,0.54,0,0.1,0.13,0.22,0.97,0.13,0.14,2.03,0.46,8.74,8.74,933.3,0.2,0,1.97,2.43,2.1,15.77,-0.02,m,m,0,0,0,m,0,0,0,0,0,0,0,0,3215.91,12832.83,12868.4,13396.36,1729.02,28101.15,1.3,1.24,1.04,1.04,2.13,2.23,1.13,1.17,0.85,m,2.98,2
333,Poland,-0.01,0.61,0.29,1.52,0.01,0.01,0.64,0.45,0.39,0,0.02,0.03,0.01,0.02,1.64,0.01,0.03,0,-0.01,0.38,-0.01,0.37,1.73,3.37,1.37,0.01,0.81,0.72,0,0.45,11.67,0.45,0,0.02,0.01,-0.06,1.35,0.01,0.01,1.37,0.55,2.35,2.73,670.94,-0.01,0.16,4.68,0.61,0.81,2.7,0.44,m,m,0,0,0,0,0,0,0,0,0,0,0,0,938.52,29196.58,55275.08,108101.27,364.75,2204.9,0.82,0.82,0.91,0.89,0.53,-4.37,1.06,0.88,0.86,m,-0.78,2
342,Poland,0.01,0.67,0.4,1.76,0.07,0.03,0.49,0.58,0.33,0.02,0.06,0.06,0.04,0.05,1.49,0.04,0.06,0.03,0.03,0.26,0.03,3.12,5.43,3.01,1.14,0.08,1.08,0.85,0.58,0.59,2.52,0.47,1,0.18,0.04,0.03,0.7,0.03,0.05,1.38,0.53,4.44,6.43,413,0.04,0.45,1.05,2.12,1.11,7.88,-0.28,0.77,0.18,0.02,0.03,0.03,0.13,0.04,-2.3,0.02,0.75,0,0,0,0,1487.51,14950.85,16730,19281.6,487.61,6603.95,1.05,1.06,0.96,0.96,1.58,2.07,0.96,1.22,0.91,-0.27,0.15,2
349,Poland,-0.02,0.48,0.49,2.03,-0.09,0.04,1.06,0.45,0.52,0.01,0.08,0.1,0.01,0.09,2.06,0.01,0.08,0.01,-0.05,0.6,-0.04,0.23,18.17,3.64,1.06,0.01,0.92,0.91,0.45,0.45,49.75,0.52,1,0.08,0.02,-0.03,0.57,0.01,0.03,2.01,0.48,18.97,19.18,2144,-0.04,0.01,0.64,1.91,0.94,16.56,-0.5,-0.76,0.17,0.03,0.06,0.06,5.25,0.06,-4.96,0.03,4.15,0,0,0,0,1141.73,15438.51,49153.85,84106.61,588.66,21661.02,1.17,1.09,0.82,0.82,-0.37,0.83,0.76,1.04,0.7,2.74,0.36,2
353,Poland,0,0.01,0.03,5.65,0,0,178.83,0,0.99,0,0.01,m,-0.9,0.01,179.84,-0.24,m,0,m,0.99,-0.07,-9.29,0.03,3.56,m,0,0.24,0.24,0,0,m,0.99,m,5.4,m,m,5.65,0,m,5.65,0.01,1.03,1.03,93,0,0,m,0,0,0,-372,2.27,0,0,m,-0.03,m,-0.03,-10.5,-0.01,0.13,0,0,0,0,852.92,12202144.8,m,-631580.99,848.13,875.58,m,1.13,1.02,1.18,1.13,0.34,m,1.25,6.67,-0.02,0.01,2
363,Poland,0.04,0.25,0.69,3.85,0.15,0.05,2.96,0.47,0.75,0.05,0.22,0.12,0.11,0.23,3.96,0.19,0.11,0.05,0.08,0.59,0.17,20.07,9.49,2.98,0.01,0.07,1.77,1.69,0.47,0.48,58,0.76,1,1.09,0.1,0.15,2.77,0.05,0.12,3.67,0.24,10.33,10.49,655,0.05,0.02,1.83,1.17,1.96,6.54,1.02,1.9,0.25,0.02,0.04,0.08,1.75,0.08,1.98,0.02,0.41,0,0,0,0,1765.38,25102.73,24200,26791.57,1319.2,18237.68,0.98,1,1.09,1.08,0.76,0.66,1.49,0.93,1.18,0.3,0.08,2
371,Poland,0.02,0.36,0.25,1.69,0.02,0.02,1.76,0.44,0.64,0.02,0.05,0.04,0.04,0.05,2.76,0.05,0.04,0.02,0.04,0.62,0.05,30.81,0.64,3.35,0.83,0.03,1.17,1.17,0.44,0.44,m,0.64,1,0.18,0.04,0.11,1.24,0.02,0.05,1.69,0.36,1.64,1.64,559,0.03,0,2.68,1.15,1.21,1.13,0.2,-0.46,0,-0.04,-0.09,-0.11,m,-0.11,2.09,-0.06,-2.34,0,0,0,0,400.53,13150.88,11680.13,15611.74,255.47,657.85,1.17,1.23,1.03,1.03,0.49,0.54,0.96,1.13,1.01,1.55,-1.14,2
373,Poland,-0.02,0.5,-0.02,0.95,-0.98,-0.02,1.01,-0.14,0.5,-0.02,-0.06,0.16,0.01,-0.05,2.01,0,0.16,0,0.12,1.48,-0.03,1.19,-0.03,3.31,-3.45,0,-0.4,-0.32,0,-0.16,3.04,0.6,0,0.5,0.01,-0.18,0.72,0,-0.03,0.77,0.4,0.81,0.97,-40.63,-0.03,0.19,-1.52,-1.68,-0.36,-0.23,0.82,m,m,0,0,0,0,0,0,0,0,0,0,0,0,1832.63,-40668.1,189078.16,-846188.34,920.54,1492.25,-0.37,-0.42,1.24,0.97,-0.04,1.5,1.02,1.4,0.75,m,4.19,2
387,Poland,-0.15,2.31,-1.75,0.24,-2.02,-0.09,-0.57,0.11,-1.32,-0.12,-0.04,-0.88,-0.47,-0.04,0.43,-0.05,-0.88,-0.13,-1.43,0.71,-0.07,-4.3,-4.02,2.95,21.53,0.1,0.1,0.1,0.11,0.12,m,-1.32,1,0.11,-1.18,-1.69,0.2,-0.1,-0.96,0.24,2.31,-3.02,-3.02,-1563,0.12,0,1.19,0.47,0.05,0.25,-8.75,1.19,0,-0.13,-1.2,-0.06,m,-0.06,4.18,-0.23,1.02,0,0,0,0,-2656.54,-36840.24,-33913.04,-27652.22,3494,8020.57,0.98,1.5,1.02,1.11,3.13,2.39,3.68,0.92,1.09,-2.4,-2.71,2
402,Poland,-0.01,0.75,0.13,1.27,-0.38,0.01,0.33,0.41,0.25,0,0.02,0.09,-0.01,0.05,1.33,0,0.02,0,-0.02,0.62,0.03,-0.26,0.32,2.72,1.84,-0.01,0.86,0.55,0.41,0.41,0.94,0.52,1,0.05,-0.01,-0.02,0.55,0.02,0.06,0.8,0.48,0.62,1.32,66,-0.03,1.12,1.2,1.72,0.86,1.03,-0.58,0.55,-2.04,-0.01,-0.03,-0.02,-0.05,-0.03,0.99,-0.02,6.28,0,0,0,0,1898.3,50612.03,18765.38,-215884.96,468.86,1184.22,1.08,1.01,1.04,1.1,0.08,0.26,1.05,1.31,1.08,-0.52,-1.13,2
411,Poland,0.07,0.56,0.28,1.49,-0.02,0.08,0.77,0.31,0.44,0.08,0.15,0.27,0.36,0.15,1.77,0.15,0.27,0.08,0.23,0.46,0.13,m,1.77,2.65,1.83,0.19,0.4,0.4,0.31,0.31,m,0.44,1,0.21,0.27,2.11,1.43,0.09,0.28,1.49,0.56,2.77,2.77,124,0.16,0,9.13,0.44,0.55,1.96,1.08,2.67,0,0.03,0.09,0.05,m,0.05,2.05,0.03,0.32,0,0,0,m,0,0,0,0,0,0,0.63,0.49,0.87,0.85,3.5,2.99,0.39,0.87,0.72,3.23,1.69,2
412,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
413,Hungary,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
414,Poland,0,0.33,0.71,3.58,0.02,0.01,2,0.13,0.67,0.01,0.04,0.08,0.06,0.03,3,0.03,0.08,0.01,0.03,0.65,0.01,3.9,69,2.59,2.48,0.01,0.48,0.39,0.13,0.14,0.55,0.72,1,0.02,0.06,0,0.11,0.01,0.08,2.97,0.28,64.44,69.94,276,0.01,0.09,0.14,5.2,0.49,13,-1.9,1.68,0,0,0.02,0.01,0.05,0.01,-13.25,0,0.33,0,0,0,0,1163.92,73710.07,75000,92592.59,774.89,75000,0.96,0.97,1.05,1.05,2.3,11.13,1.08,0.56,1.07,-0.11,2.67,2
424,Poland,0.02,0.15,0.85,6.84,0,0.02,5.84,0,0.85,0.02,0.16,13.67,0.14,0.16,6.84,0,13.67,0,12.49,0.85,0.14,0.34,m,4.57,88.11,0,0.01,0.01,0,0,m,0.85,0.99,6.8,0.2,5.65,6.82,0,0,6.84,0.15,m,m,31920,0.02,0,0.45,0.58,0.01,m,-40.43,-0.99,0,-0.02,-12.56,-0.14,m,-0.14,188.04,-0.02,-62.73,0,0,0,0,107.39,4043.84,m,276228.85,91.7,m,1.03,0.73,1.07,1.07,-1.58,11.15,1.01,0.91,1.34,11.51,-2.26,2
431,Poland,-0.06,0,0.2,m,-0.29,-0.06,m,0.04,1,-0.06,m,-0.64,-0.44,m,m,m,-1.23,-0.04,-1.23,1.29,m,m,0.25,2.75,-1.07,-0.04,m,m,0.04,0.04,m,1,0.99,m,-0.79,-0.79,m,-0.01,-0.2,m,0,1.25,1.25,111,-0.06,0,0.64,1.47,m,0.06,1.77,1.42,-0.68,-0.04,-0.87,m,m,m,0.48,-0.2,1.1,0,0,0,0,438.43,-7913.96,-48750,-12310.61,438.07,547.75,0.61,0.74,0.85,0.59,1.03,-12.13,1.44,2.83,0,-0.52,-0.48,2
433,Poland,-0.04,0.55,0.41,10.12,-1.53,-0.01,0.81,0.01,0.45,-0.03,-0.17,1.03,-0.53,0.03,1.81,-0.07,-0.52,-0.04,-2.71,1.98,-0.03,-2.02,0.77,3.58,36.58,-0.09,1.24,0.1,-0.02,0.02,0.91,0.95,-1.19,0.37,-2.74,m,10.12,-0.02,-1.2,0.83,0.05,0.83,1.77,1559,-0.09,1.13,m,0.03,0.33,0.03,5567.86,-1.13,0.64,0.04,2.4,0.06,0.07,0.79,-18.74,0.08,-0.88,0,0,0,0,912.04,-52931.79,-22887.07,-9997.61,407.92,755.39,0.86,0.96,0.59,1.24,1,0.83,m,1.28,0.5,0.67,0.09,2
436,Poland,-0.03,0.52,-0.31,0.3,-0.65,-0.03,0.93,0.02,0.48,-0.03,-0.07,-1.85,-0.65,-0.06,1.93,-0.06,-1.85,-0.03,-1.86,1.13,-0.06,-1205.5,-0.36,2.91,32,-0.06,0.1,0.09,0.02,0.02,1.11,0.55,1.01,0.01,-1.85,-0.49,0.17,0,0,0.26,0.45,0.56,0.64,-253,-0.06,0.14,0.27,0.23,0.04,0.02,-8.12,-3,0,0.01,0.62,0.02,0.15,0.02,-0.5,0.07,-0.33,0,0,0,0,1334.61,-21475.68,m,-21457.87,643.31,744.39,m,1.54,1.02,1.02,1,1,1.02,1.02,1.09,-0.14,0.2,2
437,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
440,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
445,Poland,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
446,Poland,-0.06,1.89,-0.91,0.52,-17,-0.06,-0.47,7.12,-0.88,-0.06,-0.03,-0.01,-0.01,-0.03,0.53,-0.03,-0.01,-0.06,-0.01,16.12,-0.03,-209.5,-31.5,1.84,0.26,0.07,3.79,3.79,7.12,7.1,m,-0.88,1,0.03,-0.01,-0.17,0.33,-0.06,-0.01,0.52,1.89,-30.63,-30.63,-63,0.07,0,19.76,12.67,3.77,247,-0.18,2.12,-0.06,-0.03,0,-0.02,m,-0.02,1.11,-0.03,0.47,0,0,0,0,-1230.2,-18069.54,-18837.5,-17983.29,1085.27,37675,494,31.31,0.86,1.06,0.29,0.29,0.57,5.57,0.96,-1.45,1.06,2
448,Slovakia,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,0,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,m,2
2,Hungary,0.01,0.51,0.03,1.09,0.34,0.02,0.97,0.26,0.49,0.02,0.06,0.07,-0.79,0.03,1.97,0.03,0.07,0.02,0.06,0.16,0.03,-3.73,0.04,7.19,1.82,0.03,-0.06,-0.03,0,0,0.95,0.72,0,0.26,0.07,0.15,0.75,0.04,0.14,0.61,0.28,0.71,1.04,405038.86,0.03,0.46,2.64,1.87,0.91,0.38,4.14,m,m,0,0,0,0,0,m,0,0,m,m,m,m,0,0,0,0,0,0,1.11,0.69,1.06,1.12,0.69,0.64,1.02,1.12,1.05,m,m,3
5,Poland,0.02,0.48,0.04,1.27,0.38,0.02,1.08,0.14,0.52,0.02,0.14,0.17,0.18,0.05,2.08,0.04,0.17,0.02,0.13,0.14,0.04,m,0.06,6.97,3.35,0.04,0.73,0.25,0,0.14,0.21,0.83,0,0.21,0.15,0.12,0.4,0.03,0.23,0.44,0.17,0.66,1.06,419507.65,0.03,0.6,0.97,4.26,0.84,0.18,-0.83,m,m,0,0,0,0,0,0,0,0,0,0.01,0.03,0,1315.5,29641.94,21093.24,32232.26,684.48,867.38,1.05,1.17,1.04,1.08,0.82,1.79,1.11,1.04,0.98,m,0.19,3
6,Poland,0.03,0.51,0.12,1.47,0.39,0.05,0.97,0.31,0.49,0.04,0.17,0.18,0.14,0.11,1.97,0.07,0.15,0.04,0.1,0.1,0.08,14.03,0.2,6.75,1.41,0.08,1.02,0.53,0.06,0.31,0.96,0.73,0.19,0.38,0.12,0.19,0.87,0.05,0.15,0.77,0.27,0.81,1.2,697781,0.06,0.49,1.93,2.38,1.16,0.51,-0.14,1.29,0.42,0.02,0.08,0.05,0.1,0.09,0.74,0.06,0.63,0,0.01,0.02,0,1097.27,11850.93,11437.22,14493.65,539.5,885.37,1.21,1.1,1.02,1.02,0.88,0.68,0.98,1.02,1,m,0.1,3
9,Poland,0.01,0.34,0.16,2.13,0.35,0.01,1.95,0.2,0.66,0.01,0.07,0.05,0.05,0.03,2.95,0.03,0.05,0.01,0.04,0.31,0.02,-157.77,0.23,6.49,1.42,0.01,1.34,0.56,0,0.2,1.1,0.86,0,0.75,0.05,0.09,1.54,0.02,0.12,0.89,0.14,0.94,1.23,488309.65,0.01,0.3,2.4,1.76,1.4,0.28,0.41,m,m,0,0,0,0,0,0,0,0,0,0.01,0,0,1067.91,72242.59,30243.53,73778.2,706.1,1009.07,1.06,1.07,1.01,1.03,0.73,0.7,0.92,0.75,0.95,m,1.62,3
13,Poland,0.01,0.77,-0.01,0.99,0.08,0.01,0.29,0.66,0.23,0.01,0.02,0.02,0.02,0.02,1.29,0.01,0.02,0.01,0.01,0.15,0.01,9.13,-0.03,5.88,1.16,0.04,0.85,0.83,0.07,0.66,27.48,0.24,0.1,0.03,0.02,0.02,0.57,0.01,0.02,0.97,0.76,0.91,0.97,-4980,0.03,0.07,2.07,1.59,0.86,2.65,-0.51,-0.94,-0.36,-0.01,-0.01,-0.01,-0.52,-0.01,0.73,-0.01,-0.82,0,0.11,0.1,0,2011.03,36531.91,34593.48,44882.36,452.55,1829.13,1.08,1.07,1.04,m,1.37,1.95,1.05,1.04,1.02,m,m,3
17,Poland,0.03,0.52,0.12,1.7,0.29,0.04,0.92,0.16,0.48,0.04,0.26,0.26,0.31,0.08,1.92,0.08,0.26,0.04,0.19,0.19,0.06,19.34,0.16,6.53,1.97,0.08,0.77,0.24,0,0.17,0.7,0.83,0,1.19,0.24,0.92,1.49,0.06,0.34,0.54,0.17,0.67,1.16,388482.71,0.07,0.74,4.86,3.22,0.99,0.23,0.66,m,m,0,0,0,0,0,0,0,0,0,0,0.02,0,1918.83,21252.52,16215.06,23106.98,919.34,1280.46,0.92,0.98,0,0,0,0,0,0,0,0,0,3
18,Hungary,0.02,0.15,m,m,0.78,0.02,5.74,0.13,0.85,0.03,0.21,0.17,-0.78,0.15,6.74,0.17,0.17,0.03,0.15,0.07,0.14,-3.55,m,6.49,0.18,0.03,-0.24,-0.17,0,0,m,0.89,0,m,0.2,0.2,m,0,0,m,0.11,1.42,1.49,m,0.02,0.05,1.29,0.89,1.25,0.22,m,m,m,0,0,0,0,0,m,m,0,m,m,m,m,0,0,m,0,0,0,1.02,1.37,0.96,0.92,1,0.97,0.89,0.93,1.03,m,-1.58,3
20,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,1.07,1.31,1.26,1.03,1.03,1,1.61,-2.83,3
